,Distrito,Mean,Var,ACF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KlScore,ChangeIdx
91,SAN BERNARDINO,21.90580757630491,258.10833375337967,0.48447648095528284,0.861455447774454,0.01160124644539907,-1.4048006876767294,0.03785940383109043,1e-07,-0.019224119608022044,0.7290791897860086,0.00035877189568542966,2.8693219911564885e-08,0.21875000000003098,0.015625000000004413,66.0,8.0,1e-10,1e-10
92,SAN PEDRO DEL PARANA,3.047436735782326,2.630435834320527e-05,-0.01562499999997918,0.9620012024493765,0.007859510171032334,-1.1869613333316118,0.040021419789347035,1e-07,-0.0149133900834498,0.3364722366212129,1e-07,3.146527309267761e-08,1e-07,1e-07,95.0,1.0,1e-10,1e-10
93,EDELIRA,4.118180205057798,8.456131645977317e-07,0.5166666666667539,0.9520816546978537,0.00569309678989993,-0.8694841334894027,0.03998813357809683,1e-07,-0.014992588322490308,0.6931471805599453,0.004101023165467872,3.208265644654689e-08,1e-07,1e-07,97.0,1.0,1e-10,1e-10
94,FILADELFIA,12.64097375204951,93.69722545067472,-0.1693377349907102,0.7310007859028982,0.004212880086730307,-0.6182224952535273,0.020519231382929215,1e-07,-0.016858254408383098,1.6094379124341003,0.0018593852728488532,9.108984093953149e-08,0.16666666666643778,0.009259259259233826,91.0,4.0,1e-10,1e-10
95,MCAL. ESTIGARRIBIA,7.659944014139283,32.83284465008976,0.11662659670633976,0.7453593313502846,0.005276402329825947,-0.7548092237163726,0.023432264863835983,1e-07,-0.015620476497325286,0.8109302162163288,0.001424498316061182,5.989187448018619e-08,0.1666666666663033,0.009259259259218887,88.0,2.0,1e-10,1e-10
96,SAN CARLOS,136.4256480218281,1e-07,1e-08,0.9842103390381591,0.00014544586542781506,-0.02273417496851104,0.030303030303028056,1e-07,-0.00375,1e-08,1e-07,1.9915125883983952e-10,1e-07,1e-07,103.0,0.0,1e-10,1e-10
97,TACUATI,16.925307414865575,33.79003576956809,-0.5432153244247846,0.9655098518160796,0.00137208439120479,-0.21271563079010702,0.03415452071465652,1e-07,-0.005614798367735363,1e-08,0.0002568211702830893,1.2157526435400295e-09,1e-07,1e-07,100.0,1.0,1e-10,1e-10
98,TOMAS ROMERO PEREIRA,7.184278718706225,75.23487266560808,0.2574961930237844,0.6413579071382149,0.0028203210199773763,-0.4181730478692285,0.03499753062641342,1e-07,-0.010568071228751983,0.7884573603642702,0.0012574116053295213,9.624934415347845e-08,0.09090909090884441,0.002754820936624179,96.0,2.0,1e-10,1e-10
99,YATAITY,30.03480993693954,110.12912328911654,0.446147408015368,0.9523909345516398,0.005045116571243423,-0.7677660139180749,0.04461014391425955,1e-07,-0.013053555726537448,1e-08,0.000484541767890065,4.2352910772942046e-09,1e-07,1e-07,96.0,1.0,1e-10,1e-10
100,CAPITAN MIRANDA,10.358374297401308,12.558520136079347,-0.5803769535355016,0.8466873264747703,0.0015159042278527239,-0.23484601860421672,0.03872280489102542,1e-07,-0.011860117791098326,1e-08,0.00025682117028333134,3.244367158667612e-08,1e-07,1e-07,100.0,2.0,1e-10,1e-10
101,ESCOBAR,13.551716770348179,18.77118415098604,-0.1267010668783203,0.9311978839378069,0.006200419337949226,-0.9226300872007505,0.01317300657038023,1e-07,-0.006861793219552641,0.5947071077466928,1.792772469904744e-15,2.0097599734673206e-08,0.49918727504912874,0.08306264519032487,92.0,2.0,1e-10,1e-10
102,SAN LAZARO,20.976513288147803,124.54067745461566,-0.8945372009749362,0.9412286881273418,0.0008323568186060515,-0.1294060827995355,0.03382705134256281,1e-07,-0.007809068738655333,1e-08,0.0023113905325443775,3.2462251878247885e-09,1e-07,1e-07,101.0,1.0,1e-10,1e-10
103,SANTIAGO,14.930432471642245,0.0006764983498972202,-0.11111111111111771,0.91892482052954,0.0023063295834891205,-0.35722556196761956,0.03999999224979356,1e-07,-0.01500502381661209,1e-08,1e-07,3.2147822833693734e-08,1e-07,1e-07,100.0,1.0,1e-10,1e-10
104,UNION,37.17218974817341,163.7995410012761,-0.5675697310670927,0.8457404665598844,0.0015150128692379863,-0.23470669320883614,0.03871555143229932,1e-07,-0.01186777836134401,1e-08,0.000256821170282882,3.265056218803916e-08,1e-07,1e-07,100.0,2.0,1e-10,1e-10
105,VALENZUELA,16.981912798985388,24.782854264043173,-0.18655617363143923,0.9036660808284166,0.0039051328556138796,-0.5943169097909883,0.06813407091050827,1e-07,-0.013117948620215873,1.2039728043259361,0.00025682117028304934,1.6499939476106012e-08,1e-07,1e-07,96.0,2.0,1e-10,1e-10
106,HUMAITA,32.351993033488654,0.00010954790352494243,-1.0000000000000002,0.9198021357897991,0.0005800451592509388,-0.09043360521060281,0.024391270520346953,1e-07,-0.009995957309184993,1e-08,0.004098517369881954,1.626284612241198e-08,1e-07,1e-07,102.0,1.0,1e-10,1e-10
