anio;semana;distrito_notif;tmax;tmin;tmed;td;pres_est;pres_nm;prcp;hr;helio;nub;vmax_d;vmax_f;vmed;id_estacion;casos
2009;12;CAPIATA;33.16428571;19.85;25.65714286;19.13571429;1002.139286;1011.510714;0.078571429;71.89285714;9.542857143;3.357142857;??;??;??;86218;28
2009;12;CAPITAN BADO;25.2;19.8;20.9;16.5;949.9;1012;0.4;76;1;6;??;??;??;86097;1
2009;12;CECILIO BAEZ;29.95;19.98333333;25.11666667;20.13333333;990.7;1012.766667;0;74.83333333;??;4.666666667;??;??;??;86192;6
2009;12;CONCEPCION;32.94615385;21.42692308;26.18269231;21.52884615;1002.219231;1011.423077;0.196153846;78.5;6.901923077;4.480769231;??;??;??;86134;52
2009;12;CORONEL OVIEDO;31.42142857;18.54285714;24.20714286;19.85714286;??;??;0.057142857;79.21428571;9.542857143;3.642857143;??;??;??;86234;14
2009;12;ENCARNACION;31.25;18.5;25;20.9;999.2;1009.65;0;79.5;??;3.5;??;??;??;86297;2
2009;12;FERNANDO DE LA MORA;32.38181818;20.23636364;25.36363636;19.74545455;1001.627273;1011.009091;0.2;74.27272727;8.890909091;4.363636364;??;??;??;86218;11
2009;12;GUARAMBARE;33.1875;19.7;25.6375;19.05;1002.1875;1011.5625;0.1375;71.75;9.375;3.5;??;??;??;86218;8
2009;12;HERNANDARIAS;34;18.6;25.3;16.7;986.5;1014.5;0;62;11.4;0;??;??;??;86246;1
2009;12;HORQUETA;32.5;21.8;26.3;22.35;1001.05;1010.2;0;81;5.6;7;??;??;??;86134;2
2009;12;ITA;33.29230769;18.70769231;25.65384615;20.3;998.8538462;1014.392308;0;75.07692308;8.853846154;1.923076923;??;??;??;86221;13
2009;12;ITAUGUA;33.28;20.42;25.91;20.21;1000.87;1010.25;0.11;74;9.84;3.3;??;??;??;86218;10
2009;12;J A SALDIVAR;32.86;20.4;25.78;19.7;1001.38;1010.74;0;72.6;9.86;3.4;??;??;??;86218;5
2009;12;JUAN E. OLEARY;32.8;20;25.5;19.1;983.7;1011.7;0;70;11;1;??;??;??;86246;1
2009;12;LAMBARE;33.12222222;19.93333333;25.55555556;19.62222222;1001.844444;1011.222222;0.366666667;74.11111111;8.788888889;4;??;??;??;86218;9
2009;12;LIMPIO;32.73333333;20.73333333;25.83333333;19.73333333;1001.433333;1010.766667;0;73;9.5;4;??;??;??;86218;3
2009;12;LOMA GRANDE;31.5;20;24.8;19.3;1002.3;1011.7;0;73;9.8;3;??;??;??;86218;1
2009;12;LUQUE;32.1;20.46666667;25.33333333;19.5;1001.9;1011.266667;0;73.66666667;8.933333333;4.666666667;??;??;??;86218;3
2009;12;MARIANO ROQUE ALONSO;33.14;20.2;25.62;19.86;1001.62;1011;0.22;74.4;9.26;3.6;??;??;??;86218;5
2009;12;PARAGUARI;34.4;18;25.9;20.1;998.1;1013.7;0;74;9.5;1;??;??;??;86221;1
2009;12;PEDRO JUAN CABALLERO;28.3;20.19444444;23.36944444;18.86944444;949.3888889;1010.858333;0.311111111;77.47222222;4.422222222;5.416666667;??;??;??;86097;36
2009;12;PONTA PORA - BRASIL;25.2;19.8;20.9;16.5;949.9;1012;0.4;76;1;6;??;??;??;86097;1
2009;12;REPATRIACION;31.56666667;17.9;24.00833333;19.94166667;??;??;0.1;80.16666667;9.3;4.583333333;??;??;??;86234;12
2009;12;SAN ANTONIO;33.5;20.9;26.2;20.45;1000.6;1009.95;0;74;10.25;3;??;??;??;86218;2
2009;12;SAN BERNARDINO;33;20;25.4;20.8;1000.8;1010.2;1.1;79;6.8;6;??;??;??;86218;1
2009;12;SAN ESTANISLAO;30.5;20;25.4;20.4;990.5;1012.6;0;74;??;4;??;??;??;86192;2
2009;12;SAN LORENZO;32.43;20.44;??;??;??;??;0;??;6.55;??;??;??;??;86185;20
2009;12;VILLA ELISA;32.3;20.66666667;25.33333333;20.33333333;1001.333333;1010.7;0.366666667;76.33333333;8.7;4.333333333;??;??;??;86218;3
2009;12;VILLA HAYES;31.2;20.4;25.1;18.3;1003.1;1012.4;0;71;8;6;??;??;??;86218;1
2009;12;VILLETA;33.8;19.9;26;20.4;1000.55;1009.95;0.55;75;8.9;4;??;??;??;86218;2
2009;12;YBY YAU;28.6;20.4;23.83333333;20.26666667;948.9333333;1010.2;0.4;82.33333333;5.033333333;6;??;??;??;86097;3
2009;12;YPACARAI;32.09230769;19.30769231;24.94615385;20.84615385;998.9615385;1014.561538;0;79.76923077;7.515384615;3;??;??;??;86221;26
2009;12;YPANE;32.96;20.2;25.52;19.85;1001.73;1011.1;0.33;74.6;9.09;3.6;??;??;??;86218;10
2009;13;AREGUA;35.6;18.5;26.3;18.5;1000.5;1010;0;67;11;0;??;??;??;86218;1
2009;13;ARROYOS Y ESTEROS;34.6;20;26.5;18.6;1005.2;1014.5;0;65;10.3;2;??;??;??;86218;1
2009;13;ASUNCION;34.88055556;19.65138889;26.41111111;19.38055556;1002.031944;1011.456944;0;69.02777778;9.3625;2;??;??;??;86218;72
2009;13;BELEN;33.83333333;21.66666667;26.2;21.66666667;1001.066667;1010.1;3.866666667;78.33333333;8.066666667;3.333333333;??;??;??;86134;3
2009;13;BELLA VISTA;32.1;18.35;24.1;16.975;949.5;1010.8;1.175;67.25;8.225;1.75;??;??;??;86294;4
2009;13;CAACUPE;34.4;20.4;26.5;19.7;998.9;1014.4;0;70;9.5;1;??;??;??;86221;1
2009;13;CAAGUAZU;33.75;19.9;26;21.2;??;??;0.2;77;8.1;5;??;??;??;86234;2
2009;13;CAPIATA;35.075;19.65416667;26.45;19.50833333;1002.425;1011.85;0;69.33333333;9.483333333;2.416666667;??;??;??;86218;24
2009;13;CECILIO BAEZ;33.6;19.7;26.25;19.15;991.05;1013.05;1.95;67;??;3;??;??;??;86192;2
2009;13;CONCEPCION;34.94772727;19.99090909;25.46590909;19.72272727;1002.675;1011.777273;6.943181818;75.15909091;8.534090909;2.181818182;??;??;??;86134;44
2009;13;CORONEL OVIEDO;34.16785714;17.47857143;25.05714286;19.28928571;??;??;0.042857143;74.03571429;9.964285714;2.535714286;??;??;??;86234;28
2009;13;ENCARNACION;31.25;17.3;24.7;19.35;999.95;1010.35;0;74;??;4;??;??;??;86297;2
2009;13;EUSEBIO AYALA;32.6;18.6;25.3;16.5;1000.7;1016.3;0;62;5.4;2;??;??;??;86221;1
2009;13;FERNANDO DE LA MORA;35.06;19.54;26.61;19.33;1002.5;1011.88;0;68.1;9.99;2.3;??;??;??;86218;10
2009;13;GENERAL BERNARDINO CABALLERO;33.75;19.25;25.45;17.4;1000.65;1016.25;7;65.25;7.65;1.75;??;??;??;86221;4
2009;13;GUARAMBARE;34.8;21.26666667;26.66666667;20.5;1002.6;1011.966667;0;72;8.266666667;3;??;??;??;86218;3
2009;13;HERNANDARIAS;34.2;20;26.15;19.15;985.45;1013.45;0;67.5;11.05;0.5;??;??;??;86246;2
2009;13;ITA;34.04705882;18.2;25.3;17.38823529;1000.323529;1015.947059;0;65.88235294;8.052941176;1.294117647;??;??;??;86221;17
2009;13;ITACURUBI DE LA CORDILLERA;33.2;18.4;25.2;20.5;999.9;1015.5;0;79;9.5;2;??;??;??;86221;1
2009;13;ITAUGUA;34.8;19.87;26.43;19.31;1001.99;1011.4;0;68.7;9.39;1.6;??;??;??;86218;10
2009;13;J A SALDIVAR;35.1;19.25;26.4;18.55;1002.85;1012.25;0;66;10.65;1;??;??;??;86218;2
2009;13;LA PALOMA;34.6;18;25.6;17.9;978;1012.1;0;68;10.3;0;??;??;??;86210;1
2009;13;LAMBARE;34.48;19.63;26.29;19.3;1002.47;1011.89;0;68.9;9.14;2.1;??;??;??;86218;10
2009;13;LIMPIO;35.6;18.5;26.3;18.5;1000.5;1010;0;67;11;0;??;??;??;86218;1
2009;13;LORETO;37;19.5;26.8;17.8;1004.7;1013.8;0;63;10.6;1;??;??;??;86134;1
2009;13;LUQUE;35.08;19.24;26.46;19.08;1003.48;1012.88;0;67.4;9.64;3;??;??;??;86218;5
2009;13;MARIANO ROQUE ALONSO;34.47272727;20.19090909;26.37272727;20.2;1001.663636;1011.090909;0;72.27272727;9.545454545;1.818181818;??;??;??;86218;11
2009;13;MINGA PORA;34.2;20.8;26.7;20.2;987.3;1015.3;0;69;10;1;??;??;??;86246;1
2009;13;NUEVA ITALIA;32.6;18.6;25.3;16.5;1000.7;1016.3;0;62;5.4;2;??;??;??;86221;1
2009;13;PEDRO JUAN CABALLERO;31.74705882;19.45882353;25.10882353;16.58529412;950.0352941;1011.035294;4.573529412;63.08823529;8.205882353;3.294117647;??;??;??;86097;34
2009;13;PILAR;34.2;19.4;25.4;20.2;1001.8;1008.2;0;75;9.8;1;??;??;??;86255;1
2009;13;PIRAYU;36;17;25.3;17.4;998.3;1013.9;0;66;9.5;0;??;??;??;86221;1
2009;13;REPATRIACION;34.4;16.63333333;24.33333333;18.8;??;??;0;75.33333333;9.833333333;2.666666667;??;??;??;86234;3
2009;13;SALTO DEL GUAIRA;32.7;20.25;25.55;19.75;978.15;1012.25;2.65;73.5;7.95;4;??;??;??;86210;2
2009;13;SAN ANTONIO;35.15;19.95;26.425;19.2;1002.4;1011.825;0;68.25;8.95;2;??;??;??;86218;4
2009;13;SAN LORENZO;36.88275862;18.57931034;??;??;??;??;0.648275862;??;9.675862069;??;??;??;??;86185;29
2009;13;SAN PEDRO;37.8;17.2;??;??;??;??;0;??;10.8;??;??;??;??;86185;1
2009;13;VILLA ELISA;34.68;19.28;26.3;18.9;1001.28;1010.72;0;67.8;9.56;1;??;??;??;86218;5
2009;13;VILLA HAYES;34.4;21;26.2;22.1;1001.9;1011.4;0;80;9.5;3;??;??;??;86218;1
2009;13;VILLARRICA;35.4;17.2;25.1;18.4;993.6;1012;0;69;10.5;2;??;??;??;86233;1
2009;13;VILLETA;33.6;19.2;26;17.9;1003.1;1012.5;0;64;7.4;2;??;??;??;86218;2
2009;13;YAGUARON;36;17;25.3;17.4;998.3;1013.9;0;66;9.5;0;??;??;??;86221;1
2009;13;YBY YAU;31;20.26666667;24.8;18.8;951.6;1012.766667;1.5;72.33333333;6.533333333;5;??;??;??;86097;3
2009;13;YPACARAI;34.425;18.675;25.3375;17.275;1000.975;1016.625;3.5;65.375;8.575;1.5;??;??;??;86221;16
2009;13;YPANE;35.22857143;19.5;26.45714286;19.24285714;1001.542857;1010.985714;0;68.57142857;9.342857143;1.857142857;??;??;??;86218;7
2009;14;AREGUA;35.2;20.8;27.4;21.4;999.3;1008.6;0;74;10.4;3;??;??;??;86218;1
2009;14;ASUNCION;35.35869565;21.76086957;27.20434783;21.75978261;998.9826087;1008.340217;3.117391304;75.80434783;8.875;3.260869565;??;??;??;86218;92
2009;14;BELEN;33.3;21.8;26.1;22.4;1000.3;1009.5;0;83;9.6;4;??;??;??;86134;1
2009;14;CAACUPE;33.8;21.1;25.2;21.35;997.8;1013.35;18;82;7.4;4.5;??;??;??;86221;2
2009;14;CAAGUAZU;35.2;18;25.8;19.2;??;??;0;71;10.3;1;??;??;??;86234;1
2009;14;CAPIATA;35.52307692;22.12307692;27.35384615;21.97692308;999.0461538;1008.423077;2.476923077;75.61538462;8.376923077;3.538461538;??;??;??;86218;13
2009;14;CARAPEGUA;35;19.6;26.6;20.5;996.1;1011.6;0;72;9.5;1;??;??;??;86221;1
2009;14;CONCEPCION;34.09268293;22.02439024;26.80243902;22.30487805;999.8853659;1009.034146;1.273170732;79.51219512;9.658536585;3.463414634;??;??;??;86134;41
2009;14;CORONEL OVIEDO;34.36216216;19.33513514;25.90540541;20.97027027;??;??;0.081081081;76.75675676;9.640540541;2.432432432;??;??;??;86234;37
2009;14;EMBOSCADA;35.4;21.8;26.5;21.5;998.9;1008.3;15.8;78;6.5;5;??;??;??;86218;1
2009;14;ENCARNACION;34.33333333;18.53333333;26.1;20.33333333;997.4;1007.8;0;73;??;3;??;??;??;86297;3
2009;14;FERNANDO DE LA MORA;35.3;21.43;27.2;21.67;998.91;1008.25;1.58;75.6;9.66;2.6;??;??;??;86218;10
2009;14;GENERAL BERNARDINO CABALLERO;35.4;21;27.2;20.2;998.7;1014.1;0;67;8.5;2;??;??;??;86221;1
2009;14;GUARAMBARE;35.12;21.66;26.74;21.56;998.44;1007.8;6.32;77.6;8.98;2.6;??;??;??;86218;5
2009;14;HERNANDARIAS;32.6;21.2;25.4;20.65;983.3;1011.3;0;77;5.85;4.5;??;??;??;86246;2
2009;14;HORQUETA;35.4;21.95;27.375;21.925;999.025;1008.15;1.8;75.75;9.75;2;??;??;??;86134;4
2009;14;ITA;34.81538462;20.53846154;26.40769231;20.75384615;997.7;1013.176923;8.307692308;73.76923077;8.576923077;1.923076923;??;??;??;86221;13
2009;14;ITAUGUA;34.86666667;22.16666667;27.01666667;22.15;999.35;1008.733333;2.633333333;78;9;4.5;??;??;??;86218;6
2009;14;J A SALDIVAR;35.73333333;22.3;27.33333333;21.86666667;999.6333333;1009;5.333333333;75;7.433333333;4;??;??;??;86218;3
2009;14;LAMBARE;35.27586207;21.89655172;27.20689655;21.71034483;999.1793103;1008.524138;2.772413793;75.72413793;8.886206897;3.275862069;??;??;??;86218;29
2009;14;LIMPIO;35.06666667;21.43333333;26.86666667;21.46666667;999;1008.333333;5.266666667;76.66666667;9.3;3;??;??;??;86218;3
2009;14;LUQUE;35.13333333;21.88333333;27.01666667;21.68333333;999.3833333;1008.733333;5.3;76.5;8.55;4;??;??;??;86218;6
2009;14;MARIANO ROQUE ALONSO;35.17777778;21.48888889;27.24444444;21.81111111;999.0666667;1008.422222;1.755555556;75.88888889;9.455555556;3.666666667;??;??;??;86218;9
2009;14;PEDRO JUAN CABALLERO;30.58333333;20.44166667;23.8625;20.10625;947.5416667;1008.716667;13.82083333;81.08333333;7.216666667;4.666666667;??;??;??;86097;48
2009;14;REPATRIACION;35.2;20;26.6;21.3;??;??;0;75;9.1;3;??;??;??;86234;1
2009;14;SALTO DEL GUAIRA;31.2;22;25.5;20.8;974.7;1008.8;0.8;77;7.5;4;??;??;??;86210;1
2009;14;SAN ANTONIO;35.46666667;22.26666667;27.4;21.86666667;999.6;1008.933333;0.066666667;75;8.933333333;2.666666667;??;??;??;86218;3
2009;14;SAN LORENZO;35.65;20.96666667;??;??;??;??;0;??;9.420833333;??;??;??;??;86185;24
2009;14;VILLA ELISA;36;22.3;27.6;22.4;999.3;1008.7;0;75;8.3;3;??;??;??;86218;1
2009;14;YPACARAI;34.92;20.76;26.74;20.68;998;1013.46;0;71.8;9.1;1.4;??;??;??;86221;10
2009;15;ALBERDI;34.6;18.4;24.5;17.8;1002.5;1008.9;0;70;9.5;0;??;??;??;86255;1
2009;15;AREGUA;35.8;21.1;26.2;21.8;998.4;1007.8;0.8;79;8.5;3;??;??;??;86218;1
2009;15;ASUNCION;34.32142857;21.45714286;26.71785714;20.37857143;1000.703571;1010.053571;3.185714286;71.14285714;9.855357143;2.714285714;??;??;??;86218;56
2009;15;BELEN;36.5;19.5;28;21.1;999;1008.1;3.2;69;10.4;2;??;??;??;86134;1
2009;15;CAACUPE;36;22;29;19.7;997.3;1012.7;0;59;9.3;1;??;??;??;86221;1
2009;15;CAAGUAZU;36;19.2;26.1;20.3;??;??;0;74;9.6;2;??;??;??;86234;1
2009;15;CAMBYRETA;36;19.8;25.8;19.5;997.6;1008;9;71;??;5;??;??;??;86297;1
2009;15;CAPIATA;34.31;21.27;26.68;20.44;1000.595;1009.935;3.31;72.05;9.63;2.9;??;??;??;86218;20
2009;15;CAPITAN BADO;27.8;19.2;22.5;20.4;949.1;1010.7;0;89;6.5;5;??;??;??;86097;1
2009;15;CONCEPCION;35.03684211;20.27894737;26.21578947;20.41052632;1000.618421;1009.760526;0.505263158;74.31578947;8.205263158;2.078947368;??;??;??;86134;38
2009;15;CORONEL OVIEDO;35.84285714;19.74285714;26.5;19.85714286;??;??;1.857142857;70.92857143;9.707142857;1.714285714;??;??;??;86234;14
2009;15;ENCARNACION;34;18.6;25.43333333;19.13333333;998.9;1009.333333;0;71;??;2.333333333;??;??;??;86297;3
2009;15;FERNANDO DE LA MORA;33.65;20.98333333;25.85833333;20.425;1000.741667;1010.075;3.766666667;74.75;9.691666667;2.916666667;??;??;??;86218;12
2009;15;GUARAMBARE;34.45;22.025;26.45;19.85;1000.55;1009.975;10.9;69.25;9.45;3.5;??;??;??;86218;4
2009;15;HERNANDARIAS;33.26666667;20.33333333;25.43333333;20.06666667;984.3;1012.3;1;75;8.9;3;??;??;??;86246;3
2009;15;HORQUETA;36.5;19.5;28;21.1;999;1008.1;3.2;69;10.4;2;??;??;??;86134;1
2009;15;ITA;35.48;22.2;26.82;20.76;996.68;1012.12;5.72;72.8;7.8;1.8;??;??;??;86221;5
2009;15;ITAUGUA;34.33846154;21.42307692;26.99230769;20.4;1000.923077;1010.238462;1.676923077;70.46153846;10.06923077;2.461538462;??;??;??;86218;13
2009;15;LAMBARE;34.71;21.42;26.58;20.585;1000.24;1009.585;4.52;72.75;9.405;3;??;??;??;86218;20
2009;15;LIMPIO;33.24444444;20.48888889;25.72222222;20.75555556;1000.144444;1009.566667;0.266666667;76.88888889;9.5;2.888888889;??;??;??;86218;9
2009;15;LUQUE;36.26666667;21.56666667;27.66666667;21.36666667;999.6666667;1008.9;0.266666667;72.66666667;9.333333333;2.333333333;??;??;??;86218;3
2009;15;MARIANO ROQUE ALONSO;35.59230769;21.85769231;27.36923077;20.78076923;999.9038462;1009.234615;4.346153846;70.5;9.496153846;2.615384615;??;??;??;86218;26
2009;15;MINGA GUAZU;33;21.4;25.3;20;981.3;1009.3;0.2;75;6.6;2;??;??;??;86246;1
2009;15;NATALIO;28.4;16.8;21.5;18.8;983.6;1011.8;0;86;8.4;5;??;??;??;86285;1
2009;15;NUEVA ALBORADA;34.4;21.4;22.3;18.4;??;??;9.5;79;8.5;6;??;??;??;86294;1
2009;15;OBLIGADO;34.4;21.4;22.3;18.4;??;??;9.5;79;8.5;6;??;??;??;86294;1
2009;15;PARAGUARI;35.4;20.4;26.4;20.1;998.6;1014.1;0;72;9.3;0;??;??;??;86221;1
2009;15;PEDRO JUAN CABALLERO;31.02745098;19.77647059;24.49607843;18.92352941;948.5647059;1009.598039;0.145098039;73.21568627;9.968627451;2.333333333;??;??;??;86097;51
2009;15;PILAR;29;16;21.3;17.6;1006.3;1012.8;5.2;81;??;2;??;??;??;86255;2
2009;15;PIRAYU;33;18;23.7;19.2;999.4;1015.1;0;79;9.2;3;??;??;??;86221;1
2009;15;SAN ANTONIO;34.6;22.18333333;27.36666667;19.9;1001.15;1010.566667;3.633333333;65.66666667;10.28333333;2.666666667;??;??;??;86218;6
2009;15;SAN JUAN BAUTISTA;34;20.5;25.9;18.95;1000.15;1010.6;0;67.5;9.1;1;??;??;??;86260;2
2009;15;SAN LORENZO;35.34871795;20.51794872;26.475;??;1001.353125;1010.496875;6.871794872;??;8.712820513;??;??;??;??;86185;39
2009;15;SANTA RITA;34.86666667;20.8;26.93333333;19.86666667;983.7333333;1011.733333;11.8;68;10.23333333;2;??;??;??;86246;3
2009;15;TOBATI;35.4;20.4;26.4;20.1;998.6;1014.1;0;72;9.3;0;??;??;??;86221;1
2009;15;VILLA ELISA;35.86666667;22.26666667;28.5;20.8;1000.5;1009.766667;0;66;10.6;1.333333333;??;??;??;86218;3
2009;15;VILLA HAYES;35.8;21.1;26.2;21.8;998.4;1007.8;0.8;79;8.5;3;??;??;??;86218;1
2009;15;VILLARRICA;36.2;19.6;27.4;20;990.1;1008.3;0;67;10;2;??;??;??;86233;1
2009;15;VILLETA;36;21.575;27.95;21.225;999.35;1008.7;0.2;71;9.25;2.5;??;??;??;86218;4
2009;15;YAGUARON;36;22;29;19.7;997.3;1012.7;0;59;9.3;1;??;??;??;86221;1
2009;15;YPACARAI;34.16;19.16;25.04;19.56;998.72;1014.33;0;74.9;9.08;2.2;??;??;??;86221;20
2009;15;YPANE;35.5;22.4;28.6;20.55;1000.35;1009.75;0;64;10.65;1.5;??;??;??;86218;2
2009;16;ALBERDI;32.2;14.22;21.72;15.18;1007.24;1013.68;0;71.8;10.46666667;0.4;??;??;??;86255;5
2009;16;ASUNCION;32.21067961;16.96990291;23.56893204;17.43203883;1004.074757;1013.534951;0;72.9223301;11.03883495;0.776699029;??;??;??;86218;103
2009;16;BELEN;36.4;12.8;22.6;13.2;1003.2;1012.5;0;63;10.5;0;??;??;??;86134;1
2009;16;CAACUPE;31.4;17.8;24.5;18.1;1001.9;1017.6;0;72;9.2;0;??;??;??;86221;1
2009;16;CAPIATA;31.90952381;17.4952381;23.78095238;17.77142857;1004.280952;1013.738095;0;72.95238095;11.07619048;0.952380952;??;??;??;86218;21
2009;16;CAPITAN BADO;31.2;19.4;24.6;16.3;951;1012.2;0;64;11;1;??;??;??;86097;1
2009;16;CARAPEGUA;33.8;17.6;24.5;18;1000.6;1016.3;0;71;9.2;0;??;??;??;86221;1
2009;16;CONCEPCION;34.41428571;16.57857143;23.975;16.61785714;1004.121429;1013.328571;0;69;9.8;0.821428571;??;??;??;86134;28
2009;16;CORONEL OVIEDO;32.53529412;15.63235294;22.70882353;17.15294118;??;??;0;76;10.16176471;0.529411765;??;??;??;86234;34
2009;16;ENCARNACION;32.5;14.5;23.7;17.6;1002.8;1013.3;0;72;??;1;??;??;??;86297;1
2009;16;FERNANDO DE LA MORA;32.44375;16.50625;23.38125;17.375;1003.56875;1013.0625;0;73.8125;10.9;0.5625;??;??;??;86218;16
2009;16;GUARAMBARE;31.98;17.55;23.66;18.27;1003.92;1013.36;0;75.6;10.97;0.4;??;??;??;86218;10
2009;16;HERNANDARIAS;31.15;18.15;23.475;17.2625;986.3625;1014.3;0;70.75;10.425;1.125;??;??;??;86246;8
2009;16;ITA;32.45;17.05;23.75;17.875;1000.875;1016.625;0;73.5;9.175;0;??;??;??;86221;4
2009;16;ITAUGUA;32.75;17.2375;23.625;18.3875;1003.225;1012.675;0;77.75;10.6875;0;??;??;??;86218;8
2009;16;J A SALDIVAR;32.2;14.8;22.8;14.36666667;1004.066667;1013.7;0;65;11;1.333333333;??;??;??;86218;3
2009;16;LAMBARE;31.77241379;16.63793103;23.13448276;17.24827586;1004.048276;1013.537931;0;74.03448276;10.99655172;0.793103448;??;??;??;86218;29
2009;16;LIMPIO;31.4;17.9;23.66666667;17.4;1005.266667;1014.6;0;71;11.46666667;0;??;??;??;86218;3
2009;16;LOMA GRANDE;33;19.25;25.5;19.55;1004.1;1013.55;0;73;10.95;2.5;??;??;??;86218;2
2009;16;LUQUE;32.31818182;17.82727273;23.91818182;18.57272727;1003.790909;1013.245455;0;76.72727273;10.80909091;0.909090909;??;??;??;86218;11
2009;16;MARIANO ROQUE ALONSO;32.69375;17.39375;23.9625;18.375;1003.69375;1013.15625;0;75.5;10.875;1.3125;??;??;??;86218;16
2009;16;MBOCAYATY;31.4;17.4;23.5;19.7;992.7;1011.1;0;81;10.3;1;??;??;??;86233;1
2009;16;PEDRO JUAN CABALLERO;31.2245614;18.55789474;24.11929825;15.67368421;951.1;1012.407018;0;62.78947368;10.12631579;1.421052632;??;??;??;86097;57
2009;16;PIRAPO;29.2;16;21.8;12.8;986.9;1015.3;0;61;9.7;0;??;??;??;86285;1
2009;16;SAN ANTONIO;32.3375;15.725;23.15;15.6875;1004.1125;1013.65;0;68.375;11.05;1;??;??;??;86218;8
2009;16;SAN BERNARDINO;31.2;18.1;23.2;20.2;1003.2;1012.7;0;86;10.5;1;??;??;??;86218;1
2009;16;SAN LORENZO;33.6516129;16.02580645;22.97096774;16.76774194;1003.909677;1013.016129;0;73.80645161;10.23870968;1.032258065;??;??;??;86185;31
2009;16;SAN PEDRO;32;11.2;20;11.5;1004;1013.3;0;65;10.5;0;??;??;??;86185;1
2009;16;SAPUCAI;31.4;12.6;21.5;13.8;999.9;1015.7;0;66;9.1;0;??;??;??;86221;1
2009;16;TACUATI;35.6;12;21.1;12.7;1003.2;1012.5;0;68;10.1;0;??;??;??;86185;2
2009;16;VILLA ELISA;31.65;17.325;23.375;18.475;1003.45;1012.975;0;78;10.725;0.75;??;??;??;86218;4
2009;16;VILLA HAYES;32.7;17.625;24.125;18.775;1003.55;1013.025;0;76.25;10.825;1.5;??;??;??;86218;4
2009;16;VILLARRICA;33.4;19.8;25.7;20.8;992.4;1010.8;0;76;10.5;1;??;??;??;86233;1
2009;16;VILLETA;32.8;15.3;22.6;17.26666667;1002.933333;1012.433333;0;77.33333333;10.76666667;0.333333333;??;??;??;86218;3
2009;16;YBY YAU;31.2;19.4;24.6;16.3;951;1012.2;0;64;11;1;??;??;??;86097;1
2009;16;YPACARAI;31.6962963;15.51111111;22.8;16.28518519;1001.074074;1016.859259;0;70.85185185;9.151851852;0;??;??;??;86221;54
2009;16;YPANE;31.96666667;19.26666667;24.86666667;19.4;1004.5;1013.866667;0;73.33333333;11.23333333;0.666666667;??;??;??;86218;3
2009;17;ALBERDI;34.6;12.8;22.1;12.1;1010.8;1017.2;0;59;11;0;??;??;??;86255;1
2009;17;AREGUA;34;18.4;25.9;16.8;1007.5;1017;0;59;10.5;0;??;??;??;86218;1
2009;17;ARROYOS Y ESTEROS;35.6;15.6;24.2;16.4;1006.8;1016.3;0;67;10.5;0;??;??;??;86218;1
2009;17;ASUNCION;35.17173913;17.33333333;25.12391304;16.72753623;1005.661594;1015.121739;0;64.13768116;10.51521739;0.456521739;??;??;??;86218;138
2009;17;BELEN;37.4;16.4;25.6;15;1004.2;1013.4;0;57;9.9;1;??;??;??;86134;1
2009;17;BELLA VISTA;31.8;19.3;24.25;14.25;951.9;1013.6;0;57;10.2;1;??;??;??;86294;2
2009;17;CAACUPE;34.8;17.8;26.4;14.45;1002.2;1017.75;0;53;9.1;0;??;??;??;86221;2
2009;17;CAAGUAZU;34.8;17.26666667;24.73333333;16.8;??;??;0;66.33333333;9.933333333;0.666666667;??;??;??;86234;3
2009;17;CAAZAPA;36;15.6;24.5;13.3;987.2;1011;0;53;10;1;??;??;??;86268;1
2009;17;CAPIATA;35.24230769;17.57692308;25.07692308;16.97692308;1005.173077;1014.603846;0;65.61538462;10.49230769;0.807692308;??;??;??;86218;26
2009;17;CONCEPCION;35.94745763;16.32711864;25.07966102;15.07457627;1005.210169;1014.354237;0;58.88135593;10.08135593;0.389830508;??;??;??;86134;59
2009;17;CORONEL OVIEDO;34.68571429;14.9;24.03809524;16.3047619;??;??;0;66.38095238;10.02857143;0.666666667;??;??;??;86234;21
2009;17;CURUGUATY;34;16;24.8;15.9;995.3;1017.5;0;63;??;1;??;??;??;86192;1
2009;17;ENCARNACION;35;14;24.3;17.5;1001.7;1012.5;0;71;??;3;??;??;??;86297;1
2009;17;FERNANDO DE LA MORA;35.25454545;17.49090909;25.25454545;16.69090909;1005.327273;1014.772727;0;63.72727273;10.5;0.818181818;??;??;??;86218;11
2009;17;GUARAMBARE;34.1;19.7;26.2;17.45;1006.8;1016.25;0;61;10.5;0;??;??;??;86218;2
2009;17;HERNANDARIAS;32.675;17.9;23.875;16.625;988.675;1016.675;0;66.75;10.675;0.75;??;??;??;86246;4
2009;17;HORQUETA;36.52;15.82;24.98;15.04;1005.06;1014.24;0;60;10.22;0.4;??;??;??;86134;5
2009;17;ITA;35.28571429;17.54285714;25.98571429;15.55714286;1000.385714;1015.942857;0;57.71428571;8.885714286;0;??;??;??;86221;7
2009;17;ITAUGUA;34.83333333;17.03333333;24.88333333;16.71666667;1005.383333;1014.833333;0;64.33333333;10.56666667;0.5;??;??;??;86218;6
2009;17;J A SALDIVAR;35.03;17.34;24.85;17.01;1004.97;1014.41;0;66.1;10.57;0.3;??;??;??;86218;10
2009;17;LAMBARE;35.61904762;17.53333333;25.25714286;16.76666667;1005.52381;1014.966667;0;64.80952381;10.43333333;1;??;??;??;86218;21
