#,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Nacunday,8815.835488,8934.31699,9041.381271,9137.131277,9222.355574,9297.008009,9361.810744,9417.515408,9464.142545,9502.474395,9532.575936,9555.292374,9570.708016,9579.743366,9582.609501,9580.276892,9572.957011,9560.827853,9544.044136,9523.61219,9499.704053,9473.227135,9443.482666,9411.306089,9376.748512,9340.511669
Yguazu,9020.88884,9214.820633,9399.402468,9574.488398,9740.654439,9897.611203,10045.88717,10186.06352,10317.94654,10442.17529,10558.61943,10668.01764,10770.27903,10866.26166,10956.04186,11040.57723,11119.97544,11194.31075,11263.63462,11329.01526,11390.5563,11449.255,11504.18544,11556.27657,11605.51903,11652.71286
Los Cedrales,9431.960946,9564.948456,9685.966821,9795.105443,9893.189227,9980.14886,10056.73983,10123.75103,10181.18693,10229.87115,10269.85712,10302.03883,10326.49156,10344.19376,10355.35932,10361.02487,10361.40739,10356.68814,10347.02376,10333.49528,10316.28071,10296.35758,10272.95974,10246.98684,10218.48998,10188.22117
Minga Guazu,47232.2337,49303.15248,51389.81888,53489.90567,55605.02985,57731.95203,59872.05573,62027.21523,64194.69116,66376.82748,68571.23131,70781.09925,73004.32835,75245.24495,77503.05573,79783.30529,82085.76505,84409.95282,86755.18852,89128.75182,91530.81433,93968.89728,96435.04483,98936.47921,101472.843,104050.9504
San Cristobal,7791.94276,8014.666364,8231.931928,8443.467735,8649.637916,8850.044346,9045.016349,9234.94191,9419.51409,9599.185088,9773.708701,9943.643826,10108.78793,10269.83102,10426.74016,10580.32696,10730.60727,10877.56593,11021.1661,11162.37277,11301.22204,11438.64466,11573.66331,11707.15326,11839.05742,11970.15005
Santa Rita,15607.32883,16407.73847,17224.16001,18056.05072,18904.18772,19767.70502,20647.30088,21543.8605,22456.67656,23386.80686,24333.65577,25298.60293,26281.15574,27283.134,28304.53536,29347.68358,30412.8252,31500.11349,32609.6256,33744.44821,34905.04084,36094.69251,37310.79193,38556.56098,39832.32832,41141.27222
Naranjal,6735.008245,6761.44602,6778.192706,6785.588141,6784.466348,6775.028285,6758.024779,6734.204234,6703.77313,6667.466556,6625.498594,6578.614449,6527.015566,6471.463778,6412.219487,6350.039491,6285.15505,6217.768856,6148.062644,6076.756136,6004.015916,5930.463748,5855.702772,5780.294657,5704.30265,5628.183222
Santa Rosa del Monday,5898.944296,6029.248438,6153.584015,6271.845839,6384.401125,6491.05091,6592.132028,6688.016846,6778.56967,6864.201168,6944.817712,7020.896779,7092.370748,7159.7974,7223.219944,7283.263833,7339.994175,7393.454276,7443.672669,7491.350305,7536.551382,7579.931824,7620.875333,7659.992841,7697.275783,7733.249275
Minga Pora,11472.43557,11745.73932,12008.27128,12259.76571,12500.88182,12731.17148,12951.23759,13161.75677,13362.40841,13553.95107,13736.14862,13909.89686,14075.01591,14232.56695,14382.59561,14526.30642,14663.79551,14795.11577,14920.29025,15040.69221,15156.42437,15268.78236,15376.50281,15480.7973,15581.62603,15680.04533
Mbaracayu,8069.794404,8185.577676,8291.135762,8386.53681,8472.478755,8548.894597,8616.423898,8675.735657,8726.827208,8770.398213,8806.488758,8835.859984,8858.571499,8875.458023,8886.698956,8893.180044,8895.084257,8892.564142,8885.751283,8875.571404,8862.175267,8846.400794,8827.588047,8806.508855,8783.205415,8758.324805
San Alberto,12209.5562,12316.28883,12405.99816,12479.056,12536.7586,12579.25411,12607.72264,12623.36499,12626.38678,12618.00006,12598.45161,12569.00934,12529.9232,12482.53074,12427.22407,12365.37199,12297.34097,12223.44933,12143.9813,12060.29521,11972.67242,11882.31199,11788.38618,11691.98816,11593.22369,11492.99176
Iruna,4841.495711,4952.938182,5059.663895,5161.571763,5258.950231,5351.621273,5439.848976,5523.92751,5603.731894,5679.589902,5751.411657,5819.581251,5884.031884,5945.215339,6003.15819,6058.370105,6110.897431,6160.768333,6207.998451,6253.164712,6296.314471,6337.990126,6377.670928,6415.863695,6452.555086,6488.186265
Santa Fe del Parana,5251.719619,5242.559821,5225.872574,5202.044279,5171.832301,5135.497713,5093.712377,5047.132295,4995.995959,4940.929864,4882.162775,4820.308678,4755.57218,4688.55985,4619.503974,4548.987754,4477.207247,4404.33408,4330.52156,4256.296628,4181.789187,4107.441482,4032.98449,3958.81088,3884.966418,3811.758209
Tavapy,5974.814883,6143.123335,6307.132265,6466.639569,6621.930594,6772.706594,6919.226007,7061.791626,7200.174546,7334.726529,7465.265048,7592.222741,7715.450397,7835.479904,7952.291081,8066.507559,8178.145689,8287.198133,8393.641026,8498.213295,8600.94586,8702.550236,8802.285845,8900.821408,8998.116481,9094.761161
Dr.Raul Pena,5614.903969,5824.650774,6033.550618,6241.338367,6448.214107,6653.813211,6858.310639,7061.933388,7264.381346,7465.934784,7666.337452,7865.961594,8064.585705,8262.699914,8460.224921,8657.771117,8855.312989,9052.798913,9250.15789,9448.164994,9646.829029,9846.929394,10047.61571,10249.63013,10452.91766,10658.16
Dpto. Central,1342589,1384522.334,1426611.315,1468812.088,1511201.322,1553729.78,1596476.387,1639381.411,1682388.883,1725429.843,1768598.769,1811838.042,1855240.968,1898592.39,1941991.583,1985383.785,2028699.637,2072041.468,2115174.385,2158215.481,2201109.496,2243792.166,2286193.099,2328453.44,2370332.892,2411983.408
Aregua,43443.85526,45022.3111,46617.43059,48227.64251,49855.31621,51498.69093,53160.23085,54837.8062,56529.37197,58232.3977,59949.85705,61679.58549,63424.5454,65177.14998,66940.52996,68712.53497,70490.46703,72277.58005,74065.36465,75857.55959,77651.88209,79445.70091,81236.12396,83027.77773,84811.69855,86592.89829
Capiata,152395.7562,156964.8398,161530.2747,166086.1755,170640.288,175186.1132,179731.6013,184269.0641,188791.278,193289.5935,197773.7134,202236.2723,206686.782,211100.3649,215487.2421,219840.4948,224151.6392,228431.2077,232652.5358,236827.8472,240950.3925,245012.5188,249005.9708,252945.6067,256804.7856,260599.5842
Fernando de la Mora,111936.9363,115394.5562,118855.8715,122316.5321,125782.2273,129248.1459,132720.1563,136192.5749,139660.0329,143116.1221,146567.9541,150010.058,153449.437,156867.6036,160272.0723,163657.6303,167017.9066,170360.6618,173665.9515,176942.787,180186.0249,183389.8174,186547.8916,189671.2167,192739.7174,195765.2738
Guarambare,15689.60579,16532.74095,17405.91262,18309.38459,19244.92297,20212.75442,21214.7685,22251.07792,23321.79603,24426.79971,25568.26276,26746.23754,27962.99627,29216.19234,30508.16015,31838.90187,33208.11741,34618.29306,36066.31003,37554.85857,39083.73707,40652.50796,42260.52472,43911.03324,45600.14684,47331.31614
Ita,49532.13772,51135.37351,52744.55917,54357.79684,55977.6414,57601.98867,59233.47347,60869.59085,62507.9669,64145.72936,65786.08822,67426.58872,69070.39532,70709.18122,72346.32729,73979.47723,75605.72488,77228.56612,78838.92547,80440.85125,82031.96994,83609.57641,85170.73921,86720.41672,88249.36073,89762.94106
Itaugua,58641.2453,60979.43209,63355.3928,65767.28061,68218.61225,70707.27907,73236.96071,75805.03386,78408.95366,81045.46267,83718.94165,86426.62971,89172.93255,91947.43283,94754.73776,97592.01367,100455.608,103350.3247,106264.157,109202.5631,112162.3752,115139.8739,118130.9175,121142.2643,124160.8798,127194.066
Lambare,118657.2806,122050.5322,125431.9986,128797.1294,132151.962,135491.4745,138821.8566,142137.189,145431.9346,148699.5202,151947.4565,155170.1649,158374.9971,161542.9831,164682.0457,167786.9891,170851.4747,173883.6503,176863.3706,179800.0988,182688.8638,185524.0296,188299.5722,191026.9025,193686.121,196289.5617
Limpio,69863.64271,73092.6781,76403.27087,79794.20791,83270.77367,86831.45134,90481.81875,94219.73156,98043.0687,101948.7403,105943.2252,110024.0461,114197.8214,118452.2087,122794.0201,127220.5099,131727.7691,136322.9325,140990.9737,145739.8031,150565.9197,155464.9783,160431.9293,165476.4939,170581.3924,175757.0493
Luque,183447.4702,188671.7375,193876.0297,199053.3608,204213.0998,209347.5352,214466.2488,219560.1295,224620.669,229637.7271,234622.9736,239567.8107,244483.6398,249341.1941,254152.7571,258910.3561,263604.2388,268247.0259,272807.6682,277300.8156,281718.8497,286053.1334,290294.4155,294460.3514,298520.3073,302493.3546
Mariano Roque Alonso,64138.38656,66201.22183,68270.95558,70345.11247,72426.98213,74513.82198,76609.02717,78709.34037,80811.67447,82912.30829,85015.37157,87117.68256,89223.31363,91321.50011,93416.59684,95505.54988,97584.6026,99658.25852,101714.8032,103759.4563,105789.1518,107800.3983,109789.4203,111762.6079,113708.046,115632.657
Nueva Italia,8472.854596,8703.347199,8932.311261,9159.431495,9385.14521,9609.104644,9831.754023,10052.68088,10271.50325,10487.76306,10702.00507,10913.8429,11123.80566,11330.56791,11534.70032,11735.85215,11933.59102,12128.50129,12319.18876,12506.33025,12689.59611,12868.61371,13042.97924,13213.50623,13378.83256,13539.8355
Nemby,68892.13093,71966.33705,75111.47542,78326.03692,81614.8926,84976.22663,88415.17397,91929.30217,95516.21545,99172.59907,102904.4414,106709.0214,110592.4369,114542.4243,118565.2815,122658.0576,126816.7063,131047.8178,135336.6799,139690.6479,144106.1151,148578.6907,153103.3452,157689.1482,162319.4338,167003.9525
San Antonio,36570.38492,38028.50657,39510.27704,41014.55256,42543.53524,44095.91825,45674.00751,47276.17719,48900.8498,50546.00737,52214.39002,53904.28966,55618.46445,57350.43192,59103.07674,60874.64335,62662.86879,64470.76193,66290.84982,68126.55081,69975.90266,71836.59752,73706.0708,75588.54906,77475.91881,79372.74599
San Lorenzo,206948.5497,210711.3805,214351.8188,217864.2052,221260.8987,224535.5013,227700.3144,230747.5513,233670.4215,236460.8159,239133.2215,241681.1946,244118.572,246418.524,248596.0097,250645.8506,252561.4613,254357.8102,256008.3611,257530.1824,258919.2631,260170.9144,261280.1852,262266.3756,263105.5234,263818.0962
Villa Elisa,52654.40882,54165.8847,55672.3363,57171.74805,58666.80221,60155.27385,61639.91038,63118.08572,64587.34378,66044.76165,67493.68025,68931.61884,70361.84553,71775.9294,73177.39099,74563.92113,75932.69918,77287.34494,78618.90013,79931.56825,81223.13648,82491.09567,83732.76156,84953.20441,86143.56957,87309.33632
Villeta,21722.91894,22580.14917,23450.72614,24333.95298,25231.11781,26141.4277,27066.22936,28004.53967,28955.40686,29917.61547,30892.77468,31879.85346,32880.46813,33890.76561,34912.43827,35944.43562,36985.4042,38037.10867,39095.1218,40161.44989,41234.92563,42314.18312,43397.69405,44487.94944,45580.15736,46677.0114
Ypacarai,18355.78433,18881.60416,19405.59872,19927.06933,20446.95427,20964.4821,21480.61255,21994.43361,22505.09313,23011.57447,23515.04677,24014.64778,24511.52001,25002.72847,25489.50355,25971.04446,26446.37126,26916.74832,27379.05818,27834.76834,28283.11164,28723.21799,29154.15527,29577.69289,29990.75064,30395.23986
Ypane,24039.72736,25264.94068,26529.26778,27832.76986,29177.78281,30564.2885,31994.7733,33469.02323,34986.8256,36547.61206,38154.2484,39806.40787,41507.06156,43252.30695,45045.19356,46885.30149,48771.76762,50707.8181,52688.45259,54717.18612,56793.2917,58915.70581,61083.07003,63299.65134,65559.41226,67866.89956
J A Saldivar,37185.92377,38174.76048,39155.80782,40127.69896,41092.36717,42048.30224,42997.4689,43938.07854,44868.47702,45786.6932,46695.11708,47592.08968,48479.93343,49352.90084,50213.49884,51060.22072,51891.21864,52709.05644,53507.71219,54290.1566,55054.987,55800.61256,56525.33288,57232.69199,57916.83793,58581.58836
Dpto. Neembucu,79925,80457.67659,80980.77471,81501.63728,82017.46839,82533.24671,83047.55264,83563.45774,84081.55578,84604.06886,85128.74901,85653.5567,86179.6638,86705.2647,87227.44177,87749.54432,88269.84862,88783.91056,89290.35018,89794.2875,90286.71302,90773.53844,91251.62379,91720.59327,92180.02456,92629.98255
Pilar,29269.16977,29475.42589,29677.67131,29878.56597,30077.07237,30275.01874,30471.85453,30668.68881,30865.72868,31063.77451,31262.00086,31459.62687,31657.06768,31853.65866,32048.28882,32242.20031,32434.7298,32624.23248,32810.19731,32994.46991,33173.74696,33350.17459,33522.58738,33690.84195,33854.75244,34014.34741
Alberdi,7525.613071,7621.441027,7717.176068,7813.509991,7910.173061,8007.64301,8105.785246,8204.902513,8305.059814,8406.485411,8508.965782,8612.303511,8716.620821,8821.739614,8927.363955,9033.835533,9140.979031,9248.331351,9355.739551,9463.732075,9571.352145,9679.211389,9786.965177,9894.559266,10001.93253,10109.07672
Cerrito,4836.605482,4881.812054,4926.606559,4971.433225,5016.118823,5060.963048,5105.879684,5151.056923,5196.530895,5242.439598,5288.642578,5335.015213,5381.629784,5428.370804,5475.057336,5521.893306,5568.770994,5615.406715,5661.706842,5707.995363,5753.69187,5799.169176,5844.22171,5888.818096,5932.928861,5976.548608
Desmochados,1700.19115,1706.092816,1711.742188,1717.296396,1722.697145,1728.049433,1733.324068,1738.585349,1743.845282,1749.149434,1754.45067,1759.70676,1764.941651,1770.118401,1775.177365,1780.187631,1785.114044,1789.867402,1794.421659,1798.879851,1803.063637,1807.092215,1810.904407,1814.495178,1817.856104,1820.991998
Gral. Jose Eduvigis Diaz,3840.567282,3853.176556,3865.163147,3876.881103,3888.198929,3899.354273,3910.280387,3921.122092,3931.906375,3942.735701,3953.503718,3964.114774,3974.622769,3984.944349,3994.945471,4004.781317,4014.373035,4023.520116,4032.163726,4040.536826,4048.237753,4055.535437,4062.292831,4068.498118,4074.135326,4079.213455
Guazu Cua,2026.378434,2036.075575,2045.46751,2054.741821,2063.827852,2072.848986,2081.770956,2090.67089,2099.562668,2108.501189,2117.427691,2126.293111,2135.126236,2143.879908,2152.485456,2161.021413,2169.447392,2177.653789,2185.605327,2193.431733,2200.909185,2208.185159,2215.183473,2221.893936,2228.311787,2234.435203
Humaita,3058.666468,3062.54891,3065.914041,3069.045889,3071.841825,3074.49041,3076.940717,3079.307825,3081.613244,3083.937566,3086.197038,3088.31832,3090.344175,3092.209898,3093.813713,3095.275942,3096.53728,3097.444433,3097.953832,3098.247408,3098.018134,3097.475053,3096.515493,3095.132608,3093.317593,3091.079099
Isla Umbu,2944.857891,2950.252713,2955.167938,2959.877211,2964.281017,2968.560243,2972.666034,2976.709434,2980.711018,2984.748746,2988.741147,2992.617604,2996.419353,3000.083092,3003.510374,3006.816925,3009.945229,3012.745733,3015.175173,3017.410385,3019.151374,3020.601201,3021.659033,3022.317318,3022.566733,3022.414785
Laureles,3426.018125,3433.405161,3440.20568,3446.736669,3452.882257,3458.853973,3464.593652,3470.230407,3475.788345,3481.358302,3486.845593,3492.167214,3497.371312,3502.384007,3507.090364,3511.625194,3515.921452,3519.804316,3523.222392,3526.383432,3528.935149,3531.115581,3532.806567,3533.997849,3534.681194,3534.862334
Mayor Jose D. Martinez,4124.929365,4134.70095,4143.771549,4152.522915,4160.815057,4168.902233,4176.71448,4184.407301,4192.009579,4199.630793,4207.156577,4214.486789,4221.679321,4228.644852,4235.244255,4241.640242,4247.7515,4253.366549,4258.423191,4263.171621,4267.186276,4270.754164,4273.732086,4276.107728,4277.86959,4279.02535
Paso de Patria,1775.224346,1792.851802,1810.479156,1828.27413,1846.176601,1864.300135,1882.617711,1901.202846,1920.073078,1939.283823,1958.78803,1978.543816,1998.58223,2018.86564,2039.329383,2060.055749,2081.007754,2102.083839,2123.254649,2144.642039,2166.03603,2187.57806,2209.194783,2230.880628,2252.621498,2274.42506
San Juan Bautista,5446.629365,5474.302553,5501.157472,5527.693484,5553.721056,5579.578068,5605.166932,5630.693858,5656.197261,5681.824444,5707.422478,5732.852367,5758.19121,5783.317276,5808.034735,5832.566773,5856.79754,5880.432179,5903.380505,5925.981801,5947.642278,5968.753573,5989.110415,6008.689952,6027.467143,6045.448044
Tacuaras,3424.943595,3451.719269,3478.116766,3504.451811,3530.6024,3556.77843,3582.920291,3609.160131,3635.522382,3662.102869,3688.801264,3715.531591,3742.343904,3769.156226,3795.845306,3822.550094,3849.197415,3875.591279,3901.666888,3927.650886,3953.14219,3978.400063,4003.284342,4027.773913,4051.852921,4075.516773
Villa Franca,932.1845932,952.5614883,973.2461082,994.3327275,1015.793971,1037.696864,1060.033684,1082.852909,1106.172391,1130.032848,1154.415013,1179.303782,1204.725904,1230.665786,1257.093901,1284.065385,1311.566962,1339.541273,1367.973277,1396.950616,1426.338996,1456.237729,1486.603289,1517.434391,1548.73049,1580.496373
Villa Oliva,3407.29241,3429.492427,3451.245366,3472.865972,3494.233706,3515.556103,3536.774742,3558.020209,3579.316087,3600.756232,3622.240528,3643.685156,3665.139145,3686.521131,3707.71252,3728.847377,3749.855577,3770.546472,3790.856967,3811.010478,3830.616307,3849.928653,3868.812762,3887.2484,3905.224797,3922.736169
Villalbin,2185.728649,2201.817395,2217.643851,2233.407959,2249.032325,2264.652762,2280.229524,2295.846247,2311.518685,2327.307389,2343.150043,2358.989817,2374.858304,2390.70505,2406.448821,2422.181122,2437.853613,2453.342634,2468.608894,2483.793073,2498.644733,2513.3264,2527.750045,2541.903933,2555.775556,2569.36516
Dpto. Amambay,119660,122300.4,124942.4594,127584.722,130233.783,132884.0306,135540.2364,138187.3764,140841.9168,143486.5592,146126.778,148768.6907,151394.8645,154026.9315,156646.4736,159262.5291,161869.4135,164461.7764,167049.8469,169615.0695,172169.4181,174721.2125,177252.356,179773.1383,182281.02,184771.7449
Pedro Juan Caballero,86537.55836,88417.677,90292.82517,92161.51661,94028.06392,95887.94879,97744.13038,99585.28594,101422.7766,103243.6217,105051.2373,106849.4697,108625.242,110393.5034,112140.4601,113871.9814,115583.3834,117270.227,118939.1781,120576.3738,122189.6922,123784.3583,125346.8542,126883.7834,128392.6489,129869.7438
Bella Vista,9739.438873,10080.49786,10428.0802,10782.1051,11143.17137,11510.84442,11885.57305,12266.06438,12653.78642,13047.20298,13446.79315,13853.11481,14264.52715,14683.03162,15106.85496,15536.81613,15972.31362,16412.74652,16859.05363,17309.27611,17764.51265,18225.5254,18690.32142,19159.84133,19633.6803,20111.22754
Capitan Bado,16665.47146,16849.95083,17027.56197,17198.1558,17362.66698,17520.37987,17671.96837,17815.52092,17953.23205,18082.9425,18205.42975,18321.5198,18429.13304,18530.99197,18624.92928,18712.11149,18791.94135,18863.89072,18929.22514,18985.93164,19035.4729,19078.84586,19114.15236,19142.61427,19164.04938,19178.10856
Zanja Pyta,5321.541861,5455.30932,5589.607227,5724.344118,5859.789219,5995.662629,6132.150895,6268.542009,6405.549097,6542.351275,6679.159218,6816.214969,6952.678501,7089.501322,7225.791649,7361.921863,7497.582474,7632.475811,7767.023637,7900.311706,8032.841807,8164.945636,8295.721735,8425.59116,8554.372514,8681.804726
Karapa'i,1395.989442,1496.964954,1604.384875,1718.600358,1840.091558,1969.194868,2106.413746,2251.963191,2406.572658,2570.440776,2744.158544,2928.371396,3123.283817,3329.903164,3548.43757,3779.698271,4024.192721,4282.436334,4555.366342,4843.176226,5146.898544,5467.537302,5805.306298,6161.308078,6536.268924,6930.860251
Dpto. Canindeyu,141575,146476.7152,151361.2364,156223.8529,161068.8175,165889.139,170689.1411,175460.4807,180196.235,184914.857,189608.056,194268.2313,198899.1431,203507.8797,208084.9437,212636.8783,217153.9506,221647.0617,226110.8402,230556.4019,234977.5879,239386.0475,243778.5877,248151.9002,252521.5386,256887.4116
Salto del Guaira,10069.98449,10928.97344,11842.08914,12811.28132,13839.21295,14927.59662,16079.08769,17295.14068,18577.16554,19929.13417,21352.28447,22847.68937,24417.57317,26064.55049,27789.051,29593.3798,31477.47399,33443.98694,35493.0855,37627.30626,39846.31343,42152.54207,44545.7753,47025.46499,49594.42609,52252.46845
Corpus Christi,7818.805319,8004.389903,8182.471618,8352.750526,8515.414146,8670.058387,8816.884664,8955.443514,9085.385063,9207.645107,9321.80716,9427.518586,9524.997793,9614.620419,9695.980789,9769.446166,9834.640508,9892.14544,9941.810509,9984.225038,10019.22516,10047.42276,10068.79863,10083.34951,10091.84738,10094.42008
Curuguaty,31809.70254,33139.71428,34475.19875,35814.07145,37156.26011,38499.0607,39842.34506,41183.00315,42518.187,43851.02568,45178.33945,46497.05791,47806.80954,49108.04073,50397.21123,51674.65447,52936.77594,54185.0218,55416.91124,56634.03609,57833.80518,59018.05131,60185.02103,61332.98295,62464.93632,63580.09218
Villa Ygatimi,10540.6198,10941.38456,11340.9655,11738.68914,12134.54331,12527.66643,12918.04109,13304.68866,13686.73352,14065.22027,14439.16679,14807.64573,15170.59404,15528.20844,15879.42591,16224.41856,16562.1268,16893.07623,17216.56706,17533.16697,17842.14946,18144.15448,18438.71897,18725.38996,19005.16139,19277.86565
Itanara,2038.484062,2115.488692,2192.244312,2268.62329,2344.625979,2420.088579,2495.010554,2569.205699,2642.507319,2715.120379,2786.858289,2857.54418,2927.168695,2995.772631,3063.154101,3129.348638,3194.154145,3257.674653,3319.777106,3380.57424,3439.927424,3497.963473,3554.594033,3609.734594,3663.578914,3716.096297
Ypehu,5848.062176,6039.397395,6227.976998,6413.458335,6595.867111,6774.767733,6950.189034,7121.644761,7288.712862,7452.00017,7611.032313,7765.372599,7915.046074,8060.21276,8200.379667,8335.698403,8465.688796,8590.687566,8710.405134,8825.196983,8934.763531,9039.49322,9139.220234,9233.788088,9323.753983,9409.09756
General Francisco Caballero Alvarez,8928.999238,9167.287323,9398.286351,9621.583521,9837.324587,10044.97177,10244.68486,10435.86722,10618.03188,10792.19348,10957.78915,11114.32482,11261.97623,11401.10795,11531.15994,11652.48771,11764.56208,11867.99699,11962.53294,12048.80065,12126.52671,12196.37679,12258.25604,12312.08853,12358.74704,12398.32375
Katuete,6380.331799,6559.481489,6733.904978,6903.285577,7067.708991,7226.766365,7380.550948,7528.609973,7670.565108,7807.127252,7937.866265,8062.396469,8180.81958,8293.375246,8399.631638,8499.820281,8593.528071,8681.176682,8762.549256,8838.082943,8907.550662,8971.417512,9029.588044,9081.982568,9129.221028,9171.349023
La Paloma,6374.016276,6558.748246,6739.108158,6914.765696,7085.795303,7251.772282,7412.776173,7568.337177,7718.058091,7862.63915,8001.631489,8134.629545,8261.719063,8383.125266,8498.394164,8607.742659,8710.735325,8807.781496,8898.644757,8983.750041,9062.851182,9136.402039,9204.291581,9266.420475,9323.404643,9375.276205
Nueva Esperanza,10056.36226,10298.61561,10531.36329,10754.20695,10967.37848,11170.34481,11363.35451,11545.81666,11717.26581,11878.89985,12030.17106,12170.61031,12300.48855,12420.28039,12529.45228,12628.46707,12716.82749,12795.27545,12863.60552,12922.57206,12971.95248,13012.53173,13044.27493,13067.1705,13082.21113,13089.55502
Yasy Cany,21403.98004,21930.56742,22437.10286,22922.68959,23387.76832,23831.15811,24253.34166,24653.01408,25029.14532,25384.24534,25717.10412,26026.69036,26313.54704,26578.65534,26820.83865,27041.06208,27238.23661,27413.92519,27567.66896,27701.05776,27813.60182,27906.96028,27981.05161,28035.8339,28073.42533,28094.15848
Ybyrarobana,11121.53027,11382.3955,11632.5476,11871.58396,12099.7899,12316.61477,12522.36504,12716.42319,12898.31409,13069.38311,13229.05725,13376.85407,13513.09919,13638.34043,13752.01707,13854.66302,13945.75647,14026.13325,14095.58851,14154.96842,14204.04623,14243.69901,14273.90196,14294.65699,14307.06266,14311.30218
Yby Pyta,9184.121726,9410.271312,9627.976885,9836.863513,10037.12826,10228.27244,10410.50977,10583.28593,10746.16338,10900.22301,11044.94817,11179.89735,11305.30412,11421.58962,11528.2473,11625.68947,11713.4444,11792.18006,11861.69368,11922.66446,11974.87462,12019.03277,12055.09538,12083.03712,12103.76266,12117.40672
Dpto. Pdte Hayes,84408,86454.60761,88508.44239,90570.48659,92648.42966,94734.71396,96836.88339,98954.0737,101086.4826,103241.2031,105415.5446,107608.5253,109817.6204,112040.275,114281.0354,116536.4794,118801.2372,121074.5661,123360.6748,125657.9592,127951.3877,130257.5368,132564.3039,134879.5403,137190.6568,139505.7574
Benjamin Aceval,13544.69715,13906.97644,14270.87203,14636.43778,15004.80059,15374.62459,15747.01032,16121.69659,16498.5917,16878.7234,17261.52351,17646.69591,18033.67919,18421.90668,18811.97235,19203.15697,19594.4122,19985.4485,20376.79189,20768.00601,21156.43223,21544.6345,21930.43512,22314.95457,22695.9357,23074.54171
Puerto Pinasco,3724.365355,3961.270156,4210.561946,4472.810808,4748.955494,5039.195588,5344.522111,5665.519452,6002.843076,6357.591158,6730.315131,7121.671634,7532.21908,7962.500683,8413.568937,8885.926157,9379.894466,9896.121566,10435.66962,10999.14263,11585.91028,12198.11712,12835.33012,13498.9534,14188.36446,14904.97506
Villa Hayes,36737.68922,37484.29328,38224.24775,38957.71314,39687.68352,40410.60632,41129.38078,41843.30034,42552.11404,43258.44571,43960.79017,44658.36881,45349.7525,46033.53842,46711.24089,47381.09756,48040.5827,48689.08494,49327.98639,49956.31923,50567.82958,51168.83095,51754.28785,52327.0307,52881.9474,53421.98196
Nanawa,5064.937141,5129.716004,5192.355932,5252.913767,5311.829675,5368.659147,5423.824002,5477.26086,5528.967302,5579.313317,5628.12899,5675.342615,5720.803562,5764.368462,5806.261531,5846.29691,5884.200351,5919.938769,5953.722527,5985.473603,6014.486907,6041.565389,6066.156837,6088.643379,6108.473484,6126.04297
Jose Falcon,3321.028177,3374.63632,3427.152513,3478.599367,3529.257028,3578.818246,3627.552751,3675.407542,3722.369142,3768.676996,3814.206166,3858.896449,3902.637565,3945.318429,3987.080429,4027.783397,4067.226969,4105.374492,4142.355726,4178.103799,4212.113053,4244.926294,4276.141784,4306.010415,4334.130536,4360.761824
Tte. Irala Fernandez,16865.43301,17358.28799,17855.23579,18356.34202,18863.04819,19373.69205,19889.68539,20410.72155,20936.70045,21468.95429,22006.78308,22549.82773,23097.40557,23648.80034,24204.78912,24764.45966,25326.47339,25890.45813,26457.09198,27025.81315,27593.15644,28162.44631,28730.82988,29299.75755,29866.25031,30431.81108
Tte. Esteban Martinez,2488.601202,2540.928716,2592.883428,2644.473616,2695.906785,2746.942419,2797.78142,2848.377851,2898.715251,2948.975544,2999.056926,3048.906816,3098.433331,3147.540645,3196.334003,3244.693742,3292.449656,3339.561105,3386.122448,3432.068813,3476.971846,3521.264312,3564.600425,3607.174371,3648.634764,3689.183044
General Bruguez,2661.248747,2698.498707,2735.133005,2771.196089,2806.948378,2842.175606,2877.126614,2911.7895,2946.181618,2980.522671,3014.740661,3048.815371,3082.689646,3116.301332,3149.788175,3183.064999,3215.997415,3248.578595,3280.934263,3313.031926,3344.487397,3375.751881,3406.521898,3437.015889,3466.920117,3496.459797
Dpto. Boqueron,41127,42323.16088,43537.80219,44771.95467,46020.91961,47286.36227,48567.26931,49860.79298,51162.00366,52475.15536,53793.97031,55116.85476,56440.22937,57765.27378,59085.12936,60402.05442,61713.49163,63011.43037,64298.25557,65572.32305,66835.66161,68079.88783,69303.99352,70504.98687,71687.54703,72844.80756
Mcal. Estigarribia,19044.952,19566.34561,20094.26639,20629.17398,21168.86351,21714.08214,22264.33502,22818.29108,23373.69156,23932.46217,24491.71761,25050.73768,25607.89238,26163.7229,26715.12226,27263.13216,27806.60542,28341.95885,28870.29195,29390.89826,29904.7118,30408.01284,30900.39749,31380.57844,31850.68611,32307.7153
Filadelfia,11245.3623,11610.65476,11983.26877,12363.54016,12750.22691,13143.83504,13544.13176,13950.36726,14361.19163,14777.82889,15198.54442,15622.90107,16049.89618,16479.86888,16910.8671,17343.52352,17777.09897,18209.26147,18640.67086,19070.81561,19500.25817,19926.5173,20349.24093,20767.49426,21182.59759,21592.46318
Loma Plata,10836.6857,11146.16051,11460.26704,11779.24053,12101.82919,12428.44509,12758.80253,13092.13464,13427.12048,13764.8643,14103.70828,14443.21601,14782.44081,15121.68201,15459.14001,15795.39874,16129.78724,16460.21005,16787.29276,17110.60917,17430.69164,17745.35769,18054.35509,18356.91417,18654.26334,18944.62908
