,Dep-Prov-Distrito,Mean,Var,ACF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KLScore,ChangeIdx,Semanas no Nulas,Semana del MAX
430,"SAN MARTIN, MARISCAL CACERES, PAJARILLO",13.370384795838609,1264.050997565298,0.5780464075123826,0.6071158666532528,0.00762149541179263,59.21671779990596,0.3285024514646816,1e-07,6.0,0.8297337622762083,3699471.0075424984,106.87943853136615,16.49128317889066,27196.242088636016,21.0,7.0,1e-08,1e-08,72.0,160.0
431,"SAN MARTIN, MOYOBAMBA, CALZADA",0.628499674058043,15.13649242558461,0.13934016729058354,0.28726134905262246,3.4319091012884287e-06,0.17164003042854498,0.3663519194860938,1e-07,1.0,0.9290290173044525,733.775320827415,0.06440175951065244,2.176278563655648,473.6188386627089,21.0,4.0,1e-08,1e-08,8.0,159.0
432,"SAN MARTIN, MOYOBAMBA, HABANA",2.6413333450824075,362.7853756691521,-0.019593613933236553,0.18786284639047335,0.021038790269559474,-25.452992770298863,0.3081311039385556,3.0,6.0,0.98854909101475,234958.76095057823,399.7971039195495,6.999533364441875,4899.346731993494,5.0,1.0,1e-08,1e-08,1.0,10.0
433,"SAN MARTIN, MOYOBAMBA, JEPELACIO",0.4612972084113799,3.6440966108477446,0.4920375593736748,0.6472480366833967,0.0012615271322281877,1.7595424529686576,0.4801578690768349,2.0,3.0,0.8625169061269159,29.200172055295447,0.00017171273236839537,0.5970149999995018,47.52358802992041,21.0,7.0,1e-08,1e-08,14.0,1e-07
434,"SAN MARTIN, MOYOBAMBA, MOYOBAMBA",2.340166585706427,143.672717017628,0.5186082526349466,0.8146367114096789,0.0004127850658326542,17.646482078451797,0.6217871288340976,1e-07,3.0,0.9028968897492858,191436.911477045,0.10581704268266351,8.354199999999498,4652.843842679441,31.0,15.0,1e-08,1e-08,99.0,1e-07
435,"SAN MARTIN, MOYOBAMBA, SORITOR",2.7910715977436147,50.412168546848946,0.5781320612687696,0.6855536372878428,0.011649499449496663,-7.807719512379485,0.3192546957354966,1e-07,4.0,0.8054366256930056,3336.0019263370928,0.06188731756706276,2.471984999999501,611.0709840222528,21.0,7.0,1e-08,1e-08,44.0,53.0
436,"SAN MARTIN, MOYOBAMBA, YANTALO",6.008859600024293,433.0063447951712,0.718528576288125,0.7805708865128939,8.240232013569744e-05,6.932945060325846,0.3413479553727564,1e-07,1.0,0.7543073261932584,212428.17532350065,16.329243812394633,6.909894969595962,4774.664849084757,10.0,1.0,1e-08,1e-08,11.0,53.0
437,"SAN MARTIN, PICOTA, BUENOS AIRES",5.798875769851671,281.2002553944123,0.6076542569842821,0.7088036368587796,0.0051030168663532835,1.4431975987888763,0.39304802130068117,1e-07,3.0,0.765644387170258,68350.04804511686,11.475120524068181,5.834305717619102,3403.912320664295,10.0,1.0,1e-08,1e-08,15.0,53.0
438,"SAN MARTIN, PICOTA, CASPISAPA",9.771406481337218,2143.161970218073,0.5841788772735879,0.6181803335789087,0.010134606211712747,72.11287789732563,0.3500738652649883,2.0,3.0,0.8422137590632132,13707063.354089625,365.77467616104155,20.852641334568546,40799.112898444735,21.0,3.0,1e-08,1e-08,19.0,107.0
439,"SAN MARTIN, PICOTA, PICOTA",11.126599125136327,1038.6473206077874,0.5967618457499119,0.6553467353884601,0.09674590170390818,161.90487222293467,0.4835303616147193,1e-07,1.0,0.8291797196321571,3155118.117241413,23.2029858984328,15.630427231677166,23358.60741357984,26.0,9.0,1e-08,1e-08,67.0,243.0
440,"SAN MARTIN, PICOTA, PILLUANA",3.7552982359991938,484.18737106104606,0.32127635730579257,0.4139152243366502,0.008931420935419305,-2.060058468956914,0.46326537547931557,1e-07,1.0,0.8958641359873916,213377.1839497434,48.174463266385246,6.675567423230478,5832.236872800367,10.0,1.0,1e-08,1e-08,3.0,1e-07
441,"SAN MARTIN, PICOTA, PUCACACA",3.106733358555615,208.2034353876225,0.38919766126424865,0.5434720193109499,0.009694268582958966,21.902180467116814,0.2635582772856102,6.0,1e-07,0.8902411207550203,167609.4261749376,6.575696980307711,7.683442182097081,5903.528376562874,21.0,5.0,1e-08,1e-08,13.0,159.0
442,"SAN MARTIN, PICOTA, SAN CRISTOBAL",9.698949442629422,924.8869215580426,0.6785232051459942,0.8169505201400781,0.07381875771516999,-50.267435393726075,0.3476885329903113,1.0,6.0,0.6753813402279386,737442.6037864243,30.6547952136875,6.91085003455375,4608.870508712621,10.0,1.0,1e-08,1e-08,11.0,1e-07
443,"SAN MARTIN, PICOTA, SAN HILARION",3.585224236133523,182.73980723032048,0.43082968142431405,0.5614544056880602,0.0049047950108228235,15.225936277140429,0.3166865422065688,1e-07,1.0,0.8710259682378153,105887.44205279482,4.60168246848193,6.010647432594379,3219.559602192469,15.0,5.0,1e-08,1e-08,18.0,107.0
444,"SAN MARTIN, PICOTA, SHAMBOYACU",2.069820195672341,71.76209793001784,0.5198132010717595,0.5632633259597535,0.0002728365544277503,1.4801210964577651,0.3653130103444264,4.0,5.0,0.8937560759078289,14990.109428704325,2.015004064531356,3.639010189228033,1324.2395157305425,10.0,1.0,1e-08,1e-08,13.0,60.0
445,"SAN MARTIN, PICOTA, TINGO DE PONASA",8.182755252020524,338.2893494616474,0.7200650580295969,0.8266576511781915,0.002660976180874534,-11.792456438098018,0.3679945124447228,1.0,2.0,0.655228283327527,89233.17434121527,0.5610826896635496,5.012028869285789,1607.7077367393865,21.0,3.0,1e-08,1e-08,52.0,164.0
446,"SAN MARTIN, PICOTA, TRES UNIDOS",1.3840399434020108,23.4656904200809,0.2076434347323835,0.3561336455514893,0.05023547880690739,-1.8494928293377562,0.4668597857428075,1e-07,2.0,0.8739106687014809,368.59831410074395,0.22687310970918603,0.9169264624972087,112.10055168368577,5.0,2.0,1e-08,1e-08,4.0,1e-07
447,"SAN MARTIN, RIOJA, AWAJUN",0.4489868611572547,3.3598200247144008,0.6455345911949687,0.7096847482768622,0.11307692307692276,-5.678695534427288,0.753980148988899,6.0,1e-07,0.8139622835109328,16.969751474207527,0.000612048223457812,0.39660506068007584,20.97274322093939,5.0,1.0,1e-08,1e-08,3.0,4.0
448,"SAN MARTIN, RIOJA, ELIAS SOPLIN VARGAS",8.316075406135484,643.9171486851627,0.6327140128484591,0.9321917229248832,0.1253444741505878,-60.42218239574831,0.4802001126047559,1e-07,1.0,0.7594441764275305,820027.3612421757,1.423686826906628,9.2169499999995,1607.309433025835,10.0,3.0,1e-08,1e-08,31.0,1e-07
449,"SAN MARTIN, RIOJA, NUEVA CAJAMARCA",14.391576106085507,6872.475691957803,0.6566705566499793,0.7280249517836119,0.004022155351981854,-89.63961399096534,0.37575759772194406,5.0,1e-07,0.8270004324988938,251615855.31984594,1957.3875633877628,45.2815499999995,204067.70894789835,26.0,8.0,1e-08,1e-08,36.0,105.0
450,"SAN MARTIN, RIOJA, PARDO MIGUEL",5.635621459955143,807.465574511379,0.439582655009186,0.48652006413780824,0.05062032997855256,-85.06588437464552,0.30221550960481347,2.0,3.0,0.9027639687330914,3340900.770421883,105.08510279295653,14.363699999999508,20580.00879957613,21.0,8.0,1e-08,1e-08,21.0,43.0
451,"SAN MARTIN, RIOJA, POSIC",0.567181688592681,30.171906268484236,-0.010165444289709192,0.2134580245427372,6.940359081479226e-05,0.025362607923633318,0.35123627451566597,1e-07,1.0,0.9926391772036208,3961.3666302783718,1.3973150861425654,2.837684449488717,805.2453034870082,10.0,1.0,1e-08,1e-08,2.0,53.0
452,"SAN MARTIN, RIOJA, RIOJA",4.6806131806602185,243.3715844777755,0.6584946629132227,0.7311585547527735,0.11941566952016258,-82.7283804858746,0.3970204413741063,3.0,5.0,0.7943537967340807,134200.74310193167,3.726171492210215,7.9197499999995005,6186.679674499062,26.0,6.0,1e-08,1e-08,54.0,53.0
453,"SAN MARTIN, RIOJA, SAN FERNANDO",0.5424935172122817,15.303559242738032,-0.0003628447024673385,0.4863591185635042,0.05555555555555567,-0.9801927024643381,0.6700482623529176,1e-07,1.0,0.98854909101475,418.09694855494064,0.06507783758350426,1.4376078205860447,206.67162458101552,5.0,1e-07,1e-08,1e-08,1.0,1e-07
454,"SAN MARTIN, RIOJA, YORONGOS",0.5107721853996838,13.566187719123187,-0.01959361393323658,0.3372523058395893,0.03977646285338592,6.7677697908102825,0.69329374463342,6.0,3.0,0.9885490910147499,365.8004215351237,0.09551755753603326,1.3535462912826621,183.20875626450493,5.0,1.0,1e-08,1e-08,1.0,48.0
455,"SAN MARTIN, RIOJA, YURACYACU",2.261798672785788,70.80174798860241,0.26164249100222275,0.8200502895402053,0.18083345684500562,-16.993786455748285,0.6444620435326038,1e-07,1.0,0.8809986549968524,7134.761398905844,0.211672269502651,2.397506593142632,239.50157767349265,5.0,1.0,1e-08,1e-08,4.0,1e-07
456,"SAN MARTIN, SAN MARTIN, ALBERTO LEVEAU",2.6278446418345913,359.08950800144225,-0.00036284470246733194,0.4863591185635039,0.055555555555555504,-4.748064372105723,0.6700482623529176,1e-07,1.0,0.9885490910147499,230195.8721295856,35.830564252189745,6.9637883008351595,4849.434749884857,5.0,1e-07,1e-08,1e-08,1.0,1e-07
457,"SAN MARTIN, SAN MARTIN, CACATACHI",13.940787004226426,1267.856827830113,0.7367579139179019,0.7535143514498392,5.5918314530512565e-05,9.31350325166644,0.3608061070736248,1.0,1e-07,0.7681959627441333,3407940.5660798047,20.553283886322,12.722646310432076,9059.151918966845,21.0,6.0,1e-08,1e-08,76.0,164.0
458,"SAN MARTIN, SAN MARTIN, CHAZUTA",2.466329601430163,76.69036426363368,0.27358024287401755,0.42887170124032703,0.013626809438595329,14.581032182328018,0.29776134557121414,2.0,1e-07,0.8919705216611638,11444.664473323213,1.0866671338802225,3.514526710402505,1235.189799813261,15.0,6.0,1e-08,1e-08,17.0,53.0
459,"SAN MARTIN, SAN MARTIN, CHIPURANA",2.947781608070006,195.64446616764948,0.6119810309124922,0.6090404918684268,0.002432088997427672,0.7494455972927643,0.42024632420636665,1e-07,1.0,0.8462590209133958,73582.50007244217,6.798829514229834,5.189413596263128,2468.5845683656726,10.0,1.0,1e-08,1e-08,5.0,55.0
460,"SAN MARTIN, SAN MARTIN, EL PORVENIR",1.6484034058189108,54.922634656874216,0.5744366892535167,0.6421867561134817,0.003947766926249059,0.6513386665732854,0.45861916302487626,1e-07,1.0,0.8496850174142889,5774.339056197482,0.14443539513537293,1.832844574779556,397.1748634222566,10.0,1.0,1e-08,1e-08,5.0,1e-07
461,"SAN MARTIN, SAN MARTIN, HUIMBAYOC",0.5088437035778243,13.463939562352184,-0.0003628447024673475,0.48635911856350456,0.055555555555555566,-0.9193932629910706,0.6700482623529179,1e-07,1.0,0.9885490910147499,323.62078475235967,0.05037238597782473,1.3484358144547328,181.82791457041967,5.0,1e-07,1e-08,1e-08,1.0,1e-07
462,"SAN MARTIN, SAN MARTIN, JUAN GUERRA",20.02850604184906,4476.112941315006,0.8533720551010013,0.8420577910950753,0.13091796082121565,334.3909692222661,0.47106491019802865,1e-07,3.0,0.7244657728326878,48776686.17668602,353.41138698626787,22.74795268425791,35494.56439460668,15.0,5.0,1e-08,1e-08,34.0,149.0
463,"SAN MARTIN, SAN MARTIN, LA BANDA DE SHILCAYO",8.527141938094536,652.9609135009332,0.774245844611915,0.7995900838081487,0.08810320722373693,140.48882827494495,0.30184870697234734,5.0,3.0,0.7362092320654904,860416.0018208803,2.56354874883272,9.844322344321853,5036.839686564255,31.0,18.0,1e-08,1e-08,105.0,277.0
464,"SAN MARTIN, SAN MARTIN, MORALES",12.087878546019214,1431.4752965495832,0.7211467432940676,0.8497471745969873,0.1349071544962931,214.03559414576395,0.36672836040475343,3.0,6.0,0.7539656023092789,2714257.6127494127,9.806264430752899,13.458295498767171,12082.935454459544,31.0,13.0,1e-08,1e-08,112.0,316.0
465,"SAN MARTIN, SAN MARTIN, PAPAPLAYA",3.0209229268171516,118.26707796669385,0.5685575422080887,0.7350537277420337,0.11155399391482429,-39.80772594011603,0.4680973711171311,1.0,3.0,0.8379919429779337,18849.787612049186,0.2530446398871387,4.473383500000008,1006.7346384299999,21.0,3.0,1e-08,1e-08,31.0,1.0
466,"SAN MARTIN, SAN MARTIN, SAN ANTONIO",8.014403482754568,1073.421364369604,0.7367661417900608,0.6974788569088778,0.004619804562637679,-20.900222590011843,0.3283279623721933,1e-07,1.0,0.7848017208345492,3488539.3709076894,50.038373017179445,10.645848119233005,15111.210957036907,15.0,2.0,1e-08,1e-08,12.0,53.0
467,"SAN MARTIN, SAN MARTIN, SAUCE",2.7806577464311197,108.17704967988172,0.2634123206658444,0.4531082001319797,0.11134273515026673,28.978462632348062,0.27625264259254656,6.0,2.0,0.9183422091026936,30922.192026908353,8.661819428094907,4.418001885013637,1951.8740655984054,10.0,6.0,1e-08,1e-08,17.0,93.0
468,"SAN MARTIN, SAN MARTIN, SHAPAJA",4.671544287567777,457.86909991197984,0.6668347795507031,0.6459739407995453,0.008405706598271856,28.80910849312316,0.2239806297448378,1.0,2.0,0.8341560379781188,721181.8300760462,24.548328048782206,9.469696969696473,8967.516069787747,15.0,4.0,1e-08,1e-08,13.0,108.0
469,"SAN MARTIN, SAN MARTIN, TARAPOTO",8.021037887611422,435.662649176525,0.5916103837527259,0.7230888219043087,0.051883827634195114,101.52737059395353,0.39053953536227204,1.0,4.0,0.8003184807897697,251635.0010543214,4.164138939219787,8.281349999999506,6858.075782249173,26.0,27.0,1e-08,1e-08,173.0,25.0
470,"SAN MARTIN, TOCACHE, NUEVO PROGRESO",2.7578023171955337,43.53761641330453,0.7016661223932644,0.7765171551597636,0.0765133993651557,-31.50932388340116,0.2984156392607328,2.0,6.0,0.707278379144023,1825.6019802462993,0.010551911161995591,1.9479507558043938,258.0268259985963,31.0,10.0,1e-08,1e-08,71.0,270.0
471,"SAN MARTIN, TOCACHE, POLVORA",3.8089130097546167,256.64067576656885,0.5496435571163841,0.8205747180859457,0.024113902615054764,23.145745598571708,0.5209054502903707,2.0,3.0,0.829884489180469,211293.36751081582,0.6169583151493123,8.90349976029039,4377.957837242112,26.0,5.0,1e-08,1e-08,34.0,264.0
472,"SAN MARTIN, TOCACHE, SHUNTE",1.8282872605041844,173.81698395803687,-0.0003628447024673273,0.48635911856350444,0.05555555555555536,-3.3034013751664744,0.6700482623529177,1e-07,1.0,0.98854909101475,53935.72481880528,8.395230703879554,4.844961240309582,2347.3649420102115,5.0,1e-07,1e-08,1e-08,1.0,1e-07
473,"SAN MARTIN, TOCACHE, TOCACHE",12.317030554307209,735.8689702953292,0.8306977813673196,0.8446415087538458,0.02084871424448842,-72.55142875123681,0.4045456904578604,1.0,6.0,0.6788900459825205,754403.5604908501,2.2206472356909597,11.01083602562099,8026.719532527171,30.0,9.0,1e-08,1e-08,152.0,50.0
474,"SAN MARTIN, TOCACHE, UCHIZA",1.9808181526535402,44.50969327658369,0.35775128130669004,0.6165563579606009,0.0015718369511251876,12.152336764391308,0.44869658024102266,1e-07,2.0,0.886872203701015,3175.7235728352125,0.10945860610858531,2.4390249999995035,545.3104005555895,15.0,5.0,1e-08,1e-08,25.0,1e-07
475,"TUMBES, CONTRALMIRANTE VILLAR, CANOAS DE PUNTA SAL",51.07454492565054,21271.39079201986,0.5625627368753774,0.7340614348145766,0.0028240896419715043,126.34608994442328,0.23545581057720322,1e-07,4.0,0.7567758861509523,1652623501.634045,13464.79764756501,51.739518287243015,283294.9107979128,21.0,14.0,1e-08,1e-08,107.0,124.0
476,"TUMBES, CONTRALMIRANTE VILLAR, CASITAS",13.382377064177852,2057.0314016059237,0.8119605454937231,0.8392449679307519,0.014547164408729042,-80.08266329688445,0.26968248449188004,6.0,3.0,0.6875537811797033,10184905.239418041,74.46109037745043,13.88888888888839,21969.307270231497,15.0,5.0,1e-08,1e-08,21.0,53.0
477,"TUMBES, CONTRALMIRANTE VILLAR, ZORRITOS",10.601314284364905,1033.50906980397,0.7441691130950652,0.8112674734278685,0.05925763556051879,-115.46464183766611,0.3515572779452635,2.0,5.0,0.7669327905120742,2061633.5496300664,4.888521304388689,10.311731577694431,13149.909999560829,31.0,11.0,1e-08,1e-08,91.0,107.0
478,"TUMBES, TUMBES, CORRALES",21.58844649480017,5781.892267360289,0.8408073109651435,0.9587417893351441,0.13863731792832018,-430.7128546695928,0.34615247741773947,6.0,1.0,0.6868034409912522,73944657.42533116,20.10592040423657,27.480624500000005,30591.00929539581,26.0,14.0,1e-08,1e-08,127.0,3.0
479,"TUMBES, TUMBES, LA CRUZ",14.984431481557186,2043.496396826473,0.8230516392718397,0.7861394551270611,0.0033805457386594366,-43.77467693266214,0.25801299671248745,6.0,1e-07,0.72875394385151,9438715.12616126,31.156573981756274,14.373935264054012,23693.549042425155,26.0,7.0,1e-08,1e-08,66.0,110.0
480,"TUMBES, TUMBES, PAMPAS DE HOSPITAL",28.11219352688932,4148.753220011785,0.669187339680755,0.7309300478896008,0.048884787141261245,242.6525688009645,0.3667791440738818,5.0,1.0,0.7821653702577611,49571734.93230557,836.9951916674929,36.89064558629727,87777.00821007228,26.0,7.0,1e-08,1e-08,114.0,219.0
481,"TUMBES, TUMBES, SAN JACINTO",19.108253454528555,1794.6699640590175,0.8102165460508894,0.8247657086518982,0.030926233109329886,-128.44658413944146,0.3031313612391595,2.0,6.0,0.7032936276688748,2626379.7364496025,16.947099523446305,14.781399999999508,10753.004871770814,26.0,10.0,1e-08,1e-08,103.0,60.0
482,"TUMBES, TUMBES, SAN JUAN DE LA VIRGEN",23.07930660664211,2574.152121946413,0.8344004019694005,0.9037327401242868,0.09370016613519469,207.19505194750514,0.30358359154915304,4.0,6.0,0.6718612667255176,6726167.513500599,7.1971822383747,13.658092419758717,10029.869617208109,26.0,7.0,1e-08,1e-08,80.0,264.0
483,"TUMBES, TUMBES, TUMBES",10.537491109032375,385.0163837046042,0.8167849064571189,0.8437434935940273,0.05578340833815096,80.91018939783592,0.3447612741034609,6.0,1e-07,0.647882370220272,108359.26221587682,0.3069513395420103,5.032460765869416,2415.125969123239,31.0,30.0,1e-08,1e-08,161.0,143.0
484,"TUMBES, ZARUMILLA, AGUAS VERDES",9.322153887331472,786.671323491113,0.842436215069996,0.8766424464632534,0.0014432201660880297,-19.736450046239092,0.26637758227604436,4.0,6.0,0.6828493728594665,1443379.2397851092,2.6626793096205192,12.270704213635042,7935.094860749927,31.0,5.0,1e-08,1e-08,105.0,107.0
485,"TUMBES, ZARUMILLA, MATAPALO",38.94873701430513,24884.240051228142,0.6302867860523432,0.831695215548961,0.07589975478572816,574.6002286790103,0.6048832930250164,5.0,1.0,0.7912270505914599,2231320986.4667654,3908.97215094202,62.91781360597665,194839.86714395243,26.0,4.0,1e-08,1e-08,53.0,261.0
486,"TUMBES, ZARUMILLA, PAPAYAL",30.3322157960459,7131.078814116984,0.7510794555007001,0.8988595346707009,0.06073637179111609,273.8141466887647,0.44676736899604474,1e-07,2.0,0.6863953346000777,69081907.19793653,239.23858366281436,25.1022685013011,63012.388391141336,26.0,5.0,1e-08,1e-08,75.0,264.0
487,"TUMBES, ZARUMILLA, ZARUMILLA",14.125329058532307,1365.2134100764356,0.7476069108746641,0.7995961655451314,0.003714428591736499,-41.47612230076943,0.427436403397643,3.0,1e-07,0.7709984812182648,5941972.467310528,18.706584935598492,16.894115582078573,31207.748450367235,31.0,15.0,1e-08,1e-08,151.0,106.0
488,"UCAYALI, ATALAYA, RAYMONDI",7.832731183351585,311.47526589983823,0.7503244557884027,0.8078869384292415,0.000701270055227673,20.569924674839296,0.4454917168140202,1.0,2.0,0.7526639189100471,119657.26365369654,0.2892659799020715,4.9900199999994985,3526.6579603326504,31.0,9.0,1e-08,1e-08,128.0,73.0
489,"UCAYALI, ATALAYA, SEPAHUA",10.458939546757266,1850.336216488192,0.6335156284594753,0.7777852452998355,0.08037336498713786,-199.6252422329938,0.3555413672973632,1.0,2.0,0.7960697911808747,13062467.826770356,86.22083769381449,24.1372999999995,46672.6646795625,31.0,5.0,1e-08,1e-08,51.0,8.0
490,"UCAYALI, ATALAYA, TAHUANIA",5.463452524723524,560.7368762542148,0.8750521429706658,0.8327538389834801,0.018435355628507826,44.59480944552372,0.3011995358109416,1e-07,1.0,0.7130205866615947,960395.2435159744,6.3836104484003275,8.664627930682478,5498.629585639895,15.0,3.0,1e-08,1e-08,15.0,108.0
491,"UCAYALI, ATALAYA, YURUA",0.8315603295923755,36.70168820951974,-0.00017774427390883932,0.48663924449079143,0.0011261104033784275,-0.2824546300524887,0.6700360260389195,1e-07,1.0,0.9239313569346,2741.930713164554,0.09753086717213251,2.5176249999994975,633.8435640622483,10.0,1.0,1e-08,1e-08,2.0,1e-07
492,"UCAYALI, CORONEL PORTILLO, CALLERIA",16.14409867039803,986.4603677721987,0.842930108761749,0.8969194641808849,0.01694065583271322,75.64216909129462,0.36882012739390657,6.0,3.0,0.6172085154016601,751904.508961664,0.8572275849449754,8.572911578286185,2781.1542500769388,15.0,19.0,1e-08,1e-08,214.0,100.0
493,"UCAYALI, CORONEL PORTILLO, CAMPOVERDE",2.9834265804359963,81.9632287727478,0.7214323774977942,0.9058804416987607,0.18142180728723606,63.235349084294924,0.6042280592847658,1e-07,5.0,0.689286876911116,7640.667056857247,0.017328070589285108,3.234675723758688,620.0371577999307,31.0,11.0,1e-08,1e-08,65.0,313.0
494,"UCAYALI, CORONEL PORTILLO, IPARIA",0.20620303042414728,1.4661996299949802,0.2908054203503014,0.48341374148339,0.03060612857154144,0.49461647773716644,0.48276548739615543,6.0,3.0,0.9121909289046527,4.099963221855642,0.0005569024672371632,0.39780412125019615,16.104166723286866,10.0,2.0,1e-08,1e-08,3.0,48.0
495,"UCAYALI, CORONEL PORTILLO, MANANTAY",13.662352647719835,1047.2581938244618,0.8273552522931809,0.8862614746965098,0.011761080283918063,82.46205047260511,0.32009045214593734,6.0,1e-07,0.6330058692039642,1053810.280367713,2.02941594905116,7.647949999999511,4815.186615984048,26.0,15.0,1e-08,1e-08,167.0,1.0
496,"UCAYALI, CORONEL PORTILLO, MASISEA",3.5610764452478305,142.09471123211483,0.7578254101804982,0.9719562352163323,0.1477271769210079,31.6357371544184,0.6166925104294254,1e-07,1.0,0.722670530730793,40426.0547585907,0.010300357858381785,3.9133837725014544,198.52223677068804,10.0,3.0,1e-08,1e-08,17.0,105.0
497,"UCAYALI, CORONEL PORTILLO, NUEVA REQUENA",13.895118059393432,1320.649990092118,0.83793340169132,0.9136749663962037,0.00016073982126554236,28.82753646251043,0.4951235175573312,1.0,1e-07,0.6319514893222031,1260246.9183500204,2.768851997278774,9.147470000000006,4425.551555839165,21.0,4.0,1e-08,1e-08,53.0,1.0
498,"UCAYALI, CORONEL PORTILLO, YARINACOCHA",7.677536616015046,404.7210124784205,0.8813608613818766,0.9031635478720131,0.16360109923603647,150.26751641486885,0.3060495483341037,6.0,1.0,0.576807838034192,196181.31850637856,0.18564461142508498,5.869203083057357,2252.7979144993883,31.0,32.0,1e-08,1e-08,163.0,274.0
499,"UCAYALI, PADRE ABAD, ALEXANDER VON HUMBOLDT",0.7656855844346953,13.080988237260895,0.4638330421581668,0.5883466030520137,0.0034700927244898784,0.05494927585730841,0.4197670959705758,1e-07,1.0,0.857049605246139,195.81536143619508,0.032723728008897016,1.3173494928199507,173.54096862329666,10.0,1.0,1e-08,1e-08,5.0,53.0
500,"UCAYALI, PADRE ABAD, CURIMANA",6.635039085479679,321.29508533883325,0.6851203415651123,0.7237618868090392,0.0058607871285481965,23.38133168348672,0.3416994962612355,3.0,6.0,0.7735673014339766,129736.1105857183,1.2347256126163946,5.865676019160708,3440.615516175701,26.0,8.0,1e-08,1e-08,54.0,212.0
501,"UCAYALI, PADRE ABAD, IRAZOLA",6.295407851265631,399.6159900693622,0.7208485005700975,0.7806962896736811,0.01992629044908554,-36.25397757871046,0.30685286494501696,2.0,5.0,0.7652847661421556,534960.0446991201,3.6518745143675315,10.209299999999502,9195.444576105101,31.0,6.0,1e-08,1e-08,61.0,55.0
502,"UCAYALI, PADRE ABAD, NESHUYA",12.949082351115337,3202.673627034088,0.4797170181232232,0.6905009112475462,0.045317671233606464,-175.63253780595323,0.5306636584955446,1e-07,5.0,0.8591311626301955,36918559.67144503,872.9085334575273,31.860499999999497,83632.76341055865,21.0,8.0,1e-08,1e-08,39.0,47.0
503,"UCAYALI, PADRE ABAD, PADRE ABAD",6.4871948897313985,593.8507997279032,0.8367579039727684,0.8396401587257813,0.05992844757278566,111.83024075546388,0.2906240847025817,1e-07,1.0,0.7337658225313684,1151791.6151594925,2.26256361021119,10.373443983401991,5509.147684107108,31.0,7.0,1e-08,1e-08,98.0,270.0
504,"UCAYALI, PURUS, PURUS",0.3467731029008593,6.2530824142048,-0.019593613933236574,0.18344828802889723,0.006656804733727822,-1.8796784887908247,0.2669195008803782,3.0,6.0,0.9885490910147499,69.8040152849773,0.16967609484650809,0.9189487226607763,84.4466754879871,5.0,1.0,1e-08,1e-08,1.0,17.0
