Dep-Prov-Distrito,Distrito,Semana,Incidencia semanal,Casos,Año
"HUANUCO, HUAMALIES, MONZON",MONZON,70,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,71,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,72,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,73,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,74,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,75,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,76,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,77,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,78,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,79,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,54,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,55,0.0,0.0,2016
"HUANUCO, HUAMALIES, MONZON",MONZON,56,0.0,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,71,292.878,1.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,57,130.962,1.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,70,228.588,4.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,61,269.067,1.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,62,40.4791,1.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,68,223.826,1.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,93,71.4337,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,94,142.867,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,95,66.6714,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,96,107.151,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,97,38.098,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,98,38.098,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,99,47.6224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,100,42.8602,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,101,42.8602,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,102,30.9546,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,103,30.9546,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,104,19.049,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,105,28.5735,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,106,23.8112,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,72,9.52449,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,73,14.2867,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,74,19.049,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,75,9.52449,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,76,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,77,7.14337,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,78,7.14337,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,79,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,80,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,81,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,82,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,92,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,91,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,90,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,89,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,88,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,87,9.52449,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,86,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,85,2.38112,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,84,2.38112,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,83,2.38112,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,63,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,64,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,65,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,69,7.14337,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,58,2.38112,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,66,4.76224,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,67,2.38112,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,59,0.0,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,60,0.0,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,56,0.0,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,55,0.0,0.0,2016
"PASCO, OXAPAMPA, PALCAZU",PALCAZU,54,0.0,0.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,59,14.1343,19.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,54,31.0954,5.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,61,16.9611,24.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,63,33.9223,25.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,65,48.0565,22.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,64,39.576,19.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,66,42.4028,17.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,68,45.2297,17.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,76,48.0565,13.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,67,65.0177,17.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,74,67.8445,10.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,78,2.82686,10.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,80,2.82686,6.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,69,2.82686,11.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,70,8.48057,10.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,72,11.3074,8.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,75,5.65371,8.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,79,5.65371,4.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,73,5.65371,2.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,101,14.1343,9.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,105,11.3074,8.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,57,16.9611,16.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,60,16.9611,19.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,102,8.48057,7.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,103,8.48057,6.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,99,14.1343,7.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,62,14.1343,15.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,104,28.2686,5.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,82,28.2686,5.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,58,14.1343,13.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,95,8.48057,4.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,81,16.9611,4.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,89,16.9611,4.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,77,19.788,5.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,94,19.788,3.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,71,11.3074,5.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,96,53.7102,2.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,98,42.4028,2.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,100,36.7491,3.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,91,53.7102,2.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,92,121.555,2.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,93,98.9399,2.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,88,76.3251,2.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,97,98.9399,0.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,106,62.1908,0.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,90,90.4594,1.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,87,65.0177,1.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,85,175.265,1.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,86,84.8057,1.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,83,98.9399,0.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,84,127.208,1.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,56,81.9788,19.0,2016
"UCAYALI, CORONEL PORTILLO, CALLERIA",CALLERIA,55,25.4417,9.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,54,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,55,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,56,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,57,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,58,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,59,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,60,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,61,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,62,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,63,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,64,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,65,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,66,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,67,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,69,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,74,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,75,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,76,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,77,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,78,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,79,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,80,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,81,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,82,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,83,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,84,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,85,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,86,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,87,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,88,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,89,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,90,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,91,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,92,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,93,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,94,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,95,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,96,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,97,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,98,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,99,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,100,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,101,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,102,0.574987,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,103,0.287493,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,104,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,105,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,106,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,70,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,71,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,72,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,73,0.0,0.0,2016
"LORETO, REQUENA, YAQUERANA",YAQUERANA,68,0.0,1.0,2016
"ICA, NASCA, NASCA",NASCA,76,2.53492,1.0,2016
"ICA, NASCA, NASCA",NASCA,106,1.26746,0.0,2016
"ICA, NASCA, NASCA",NASCA,105,1.26746,0.0,2016
"ICA, NASCA, NASCA",NASCA,104,2.53492,0.0,2016
"ICA, NASCA, NASCA",NASCA,103,1.26746,0.0,2016
"ICA, NASCA, NASCA",NASCA,102,1.26746,0.0,2016
"ICA, NASCA, NASCA",NASCA,101,1.26746,0.0,2016
"ICA, NASCA, NASCA",NASCA,100,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,99,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,98,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,97,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,96,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,95,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,94,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,93,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,92,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,91,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,90,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,89,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,88,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,87,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,86,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,85,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,84,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,83,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,82,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,81,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,78,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,79,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,80,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,77,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,75,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,74,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,73,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,72,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,71,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,70,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,69,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,68,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,67,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,66,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,65,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,64,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,63,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,62,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,61,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,60,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,59,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,58,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,57,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,56,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,55,0.0,0.0,2016
"ICA, NASCA, NASCA",NASCA,54,0.0,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,68,96.5215,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,67,81.6721,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,66,74.2473,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,65,111.371,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,64,96.5215,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,63,29.6989,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,62,40.836,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,61,59.3979,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,60,63.1102,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,59,48.2608,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,58,63.1102,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,57,55.6855,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,56,22.2742,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,55,25.9866,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,54,25.9866,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,70,48.2608,3.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,78,29.6989,1.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,79,22.2742,1.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,71,48.2608,1.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,74,22.2742,1.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,77,22.2742,1.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,69,29.6989,1.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,106,11.1371,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,105,18.5618,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,104,14.8495,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,103,11.1371,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,102,7.42473,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,101,25.9866,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,100,7.42473,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,99,7.42473,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,98,7.42473,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,97,3.71237,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,96,3.71237,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,95,3.71237,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,94,11.1371,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,72,11.1371,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,73,11.1371,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,75,7.42473,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,76,3.71237,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,80,3.71237,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,81,3.71237,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,82,3.71237,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,83,3.71237,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,84,3.71237,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,85,0.0,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,86,0.0,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,87,0.0,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,88,0.0,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,89,0.0,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,90,0.0,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,91,0.0,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,92,0.0,0.0,2016
"LA LIBERTAD, GRAN CHIMU, CASCAS",CASCAS,93,0.0,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,59,24.9636,2.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,54,128.979,2.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,61,120.657,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,62,95.6938,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,63,128.979,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,64,99.8544,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,60,54.0878,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,57,74.8908,1.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,55,74.8908,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,56,58.2484,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,58,62.409,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,65,12.4818,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,66,29.1242,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,67,33.2848,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,68,29.1242,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,69,29.1242,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,70,16.6424,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,71,20.803,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,72,16.6424,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,73,12.4818,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,74,12.4818,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,75,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,76,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,77,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,78,8.3212,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,79,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,80,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,81,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,82,8.3212,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,83,8.3212,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,84,8.3212,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,85,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,86,8.3212,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,87,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,88,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,89,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,90,4.1606,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,91,0.0,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,92,0.0,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,93,0.0,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,100,0.0,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,101,0.0,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,102,0.0,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,103,0.0,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,104,0.0,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,105,0.0,0.0,2016
"CAJAMARCA, SAN IGNACIO, HUARANGO",HUARANGO,106,0.0,0.0,2016
